Item,SKU,UPC,Unit Cost,Case Size
Mr. Clean Antibacterial Multi-surface Cleaner Liquid Lemon 64 oz 80/pt 4/cs,06894,030772068946,2.1875,4
Mr. Clean Freak Multi-Purpose Cleaner Spray Gain Original Scent 16 fl oz 6/CS,79127,037000791270,0.8333,6
Mr. Clean Freak Multi-Purpose Cleaner Spray Lavender Scent 16oz 6/cs,59004,037000509004,0.8333,6
Mr. Clean Freak Multi-Purpose Cleaner Spray Un Fresh Stopables Scent 16 fl oz 6/cs,07912,030772079126,0.8333,6
Mr. Clean Fresh Multi-Surface Cleaner Ocean with Febreze 41 oz 120/pt 4/cs,22207,030772220207,1.2375,4
"Mr. Clean Multi-Surface Cleaner 41 fl oz Display, 9/Fresh Unstopables, 9/Meadows & Rain, 9/Lemon Antibacterial,",19699,030772107270,0.1759,27
Mr. Clean Multi Surface Cleaner Lemon Scent 23 oz 80/pt 9/cs,12922,030772112922,0.3722,9
Mr. Clean Multi Surface Cleaner with Febreze Lavender Scent 41 oz1 20/pt 4/cs,07294-4,030772107294,1.4375,4
Mr. Clean Multi-Surface Cleaner Fresh Dilute Unstopables - 64 fl oz 80/pt 4/cs,10720,030772107201,2.1875,4
Mr. Clean Multi-Surface Cleaner Gain Original Fresh Scent 64 FL OZ 80/pt 4/cs,21072,030772107249,2.1875,4
Mr. Clean Multi-Surface Cleaner Hawaiian Aloha with Febreze 41 fl oz 120/pt 4/cs,20238,030772220238,1.3125,4
Mr. Clean Multi-Surface Cleaner Lavender With Febreze 64 fl oz 80/pt 4/cs,10730,030772107300,2.1875,4
Mr. Clean Multi-Surface Cleaner with Febreze Meadows & Rain 41oz 120/pt 4/cs,10731,030772107317,1.2375,4
Mr. Clean Original Fresh Multi Surface Cleaner with Gain Scent 41 oz1 20/pt 4/cs,07324-4,030772107324,1.4375,4
"Mr. Clean Original with Gain Scent Liquid Multi Surface Cleaner, 828 mL 68/pt 9/cs",78415-mL,037000784159,0.3611,9
Nair Body Cream Hair Remover Nourishing Oat Milk & Vanilla 7.9oz 160/pt 12/cs,10305,022600003052,0.3542,12
Nair Body Cream Hair Remover Rich Coconut Butter And Vitamin E 7.9oz 160/pt 12/cs,30301,022600003014,0.3542,12
Nair Body Cream Hair Remover Soothing Aloe & Water Lily 7.9oz 160/pt 12/cs,03007,022600003007,0.3542,12
Nair Men Hair Remover Body Cream Quick & Easy 12 oz 12/cs,03045,022600003045,0.5417,12
Nair Shower Cream Hair Remover Moroccan Argan Oil & Orange Blossom 12 oz 12/cs,10302,022600003021,0.5417,12
"Nair Shower Cream Hair Remover Natural Coconut Oil & Vitamin E, 12 oz1 2/cs",10303,022600003038,0.5417,12
"Nature?s Bounty Biotin 10,000 mcg Supports Healthy Hair, Skin and Nails 120ct 24/cs",51697,074312516979,0.2708,24
Natures Bounty Acidophilus Probiotic 100 Million Organisms Dietary Supplement 120ct 24/cs,02610,074312026102,0.1979,24
"Nature's Bounty Cinnamon 2000mg Plus Chromium, Dietary Supplement 60 Capsules 24/cs",50616,074312150616,0.2396,24
Nature's Bounty Gentle Iron 28 mg 90 Capsules 24/cs,16035,074312016035,0.2167,24
Nature's Bounty Ginseng Complex Supports Energy & Immune Function 75 Capsules 24/cs,19323,074312119323,0.2708,24
"Nature's Bounty L-Lysine, 1000mg, 60 Tablets 24/cs",20601,074312060113,0.2063,24
"Nivea Moisturizing Skin Creme Blue Tin Cream, 150ml (5oz) 24/cs",80104,4005808801046,0.1229,24
Nivea Refreshing Body Wash Wild Berries & Hibiscus W/Nourishing Serum 500 ml 160/pt 6/cs,01411,056594014114,0.4167,6
"OFF! Deep Woods Insect Repellent VIII Dry, 6 oz 12/cs",72970-12,046500729706,0.375,12
"Olay Age Defying Beauty Bar with Vitamin E 3.75 oz, 6 count 90/pt 8/CS",94554,037000945543,0.9375,8
"Olay Age Defying Beauty Bars, 3.17 oz, 4 ct 120/pt 12/cs",84425,037000844259,0.4375,12
Olay Body Wash Wickedly Wonderful Hyaluronic 20 fl oz 168/pt 4/cs,22575,030772225752,1.375,4
"Olay Moisture Age Defying Beauty Bar 3.75 oz, 8pk 135/pt 4/cs",94555,037000945550,2.1875,4
Olay Ultra Moisture Body Wash Coconut oasis 33 FL oz 120/pt 4/cs,97474,037000974741,1.875,4
"Olay Ultra Moisture Body Wash, Avocado Oil, 12.3 oz 192/pt 6/cs",52410,037000524106,0.5833,6
"Olay Ultra Moisture With Shea Butter & niacinamide Beauty Bar 3.75 oz, 8pk 135/pt 4/cs",94551-4,037000945512,2.1875,4
Olay Ultra Moisture with Shea Butter 6-Bar Soap - (3.75oz each) 22.4 oz9 0/pt 8/cs,94550-8,037000945505,0.9375,8
Old Spice Antiperspirant Deodorant Alpine 73 g 12/cs,04537,012044045374,0.3125,12
Old Spice Bearglove Crisp Orchard Scent Body + Face Wash 16oz 315/pt 4/cs,86680-4,037000866800,1.125,4
"Old Spice Body Wash Cranmerry Paradise, Merry Cranberry + Holly Scent 16oz 210/pt 4/cs",06475,012044064757,1.3125,4
"Old Spice Deodorant 3.0oz Total Body Stick for Men, Aluminum Free, Mandarin + Sandalwood Scent 273/pt",63095,012044063095,0.3125,12
"Old Spice Deodorant 3oz Total Body Stick for Men, Aluminum Free Aloe + Rain n Scent 273/pt 12/cs",06310,012044063101,0.3292,12
"Old Spice Deodorant 3oz Total Body Stick for Men, Aluminum Free, Black Cherry Bourbon Scent 273/pt",63146,012044063149,0.3125,12
OLD SPICE DEODORANT STICK Champion 73g 2.6oz 12/cs,60384,012044060384,0.3125,12
Old Spice Extra Clean Feel Fresh + Deep Clean Bar Soap 3.17oz Each 4pk Total 12.69oz 110/pt 12/cs,05199,012044051993,0.4042,12
"Old Spice Gentle Man`s Hydrating Lotion, Body- Face- Hands W/B3 16 oz1 68/pt 6/cs",05999,012044059999,0.9583,6
"Old Spice GentleMan`s Blend W/Apricot Kernel & Coconut Oil 2-In-1 Shampoo + Conditioner, 14.8oz",04995,012044049952,1.3125,4
"Old Spice GentleMan`s Blend W/Tea Tree & Neem Oil 2- In-1 Shampoo + Conditioner, 14.8oz 315/pt 4/cs",04993,012044049938,1.3125,4
Old Spice GentleMan's Exfoliating Body Wash Himalayan Sea Salt Scent 18oz 240/pt 4/cs,05203,012044052037,1.4375,4
Old Spice Harbor Cleanse & Refresh Body Wash Coastal Breeze +D riftwood Scent 18 oz 4/cs,06180,012044061800,1.1875,4
Old Spice Men's Bar Soap Swagger 3.17oz Each 12pk Total 38oz 80/pt 4/cs,01174,030772011744,1.8125,4
Old Spice Moisture Hydrate Body Wash with Shea Butter 3 oz 24/cs,05125,012044051252,0.0687,24
Oral-B Daily Clean Toothbrush Medium (6x12 count) 64/pt 72/cs,11932,300410109325,0.0104,72
Oxiclean Bathroom Cleaner Removes Soap Scum Grime & Stains Fresh Scent 32 Oz 75/pt 8/cs,10053,757037000533,0.5938,8
OxiClean Laundry +Home Stain Remover Spray Refill 56oz 95/pt 4/cs,11145,757037000458,1.4625,4
OxiClean Laundry Stain Remover 21.5-oz 95/pt 8/cs,51693,757037516935,0.4062,8
OxiClean Max Force Stain Remover 12 oz 120/pt 12/cs,12449,757037512449,0.2708,12
OxiClean Odor Blasters Versatile Stain Remover Powder 3 lb 110/pt 4/cs,95068,757037950685,1.875,4
OxiClean Verstaile Stain Remover Free 3lbs 110/pt 4/cs,51524,757037515242,1.5625,4
"OxiClean White Revive Laundry Whitener and Stain Remover Powder, 3 lb 110/pt 4/cs",51525,757037515259,2.3125,4
Palmolive Dish Detergent Apple Pear 12.6oz 78/pt 20/cs,97562,035000975621,0.075,20
Palmolive Dish Detergent Orange 828ml 28 oz 80/pt 9/cs,31285,058000312852,0.2778,9
Palmolive Dish Liquid 372ml 12.6oz 20/cs,46413,035000464132,0.075,20
Palmolive Lemon liquid dish soap 828 ml 28 oz 80/pt 9/cs,31279,058000312791,0.2778,9
Palmolive Liquid Dish Detergent Original 28oz 80/pt 9/cs,46303,035000463036,0.2778,9
"Palmolive Liquid Dish Soap , Essential Clean Grapefruit Pomegranate Scent 828 ml 28 oz 80/pt 9/cs",02115,827854021155,0.2778,9
"Palmolive Liquid Dish Soap , Essential Clean Watermelon Scent 828 ml 28 oz 80/pt 9/cs",12181,827854021810,0.2778,9
"Palmolive Liquid Dish Soap, Citrus Scent & Salt 828 ml 28 oz 80/pt 9/cs",07302,827854007302,0.2778,9
"Palmolive Liquid Dish Soap, Lavender Scent 828 ml 28oz 80/pt 9/cs",11026,827854011026,0.2778,9
Palmolive Ultra Dish Liquid Orange 20oz 114/pt 9/cs,45038,035000450388,0.2778,9
Palmolive Ultra Lavender & lime 20oz 114/pt 9/cs,45043,035000450432,0.2944,9
Pampers Baby Wipes Sensitive - 56ct 8/CS,87076,037000870760,0.3438,8
Pampers Clean & Calm Baby Wipes Cotton Blossom Scent 56ct 100/pt 8/cs,20436,030772204368,0.3438,8
"Pampers Cruisers Diapers - Size 6, 108 Count with Custom Stretch 1/cs",79976,037000799764,26.0,1
"Pampers Cruisers Diapers - Size 7, 44 Count with Custom Stretch 80/pt 1/cs",75200,037000752004,17.75,1
Panasonic C 48/cs,65002,073096500204,0.0167,48
"Pantene Active Nutri-Plex Pro-V, Moisture Renewal Shampoo 400 mL 6/cs",98109,5410076981090,0.5417,6
"Pantene Active Nutri-Plex Pro-V, Smooth & Sleek Shampoo 400 mL 6/cs",45000,5000174500004,0.5417,6
Pantene Moisture Renew Shampoo 200ml 6/cs,41007,4084500410077,0.3333,6
Pantene Pro-V 3 Minute Miracle Repair & Protect Rich Conditioner 200 ml 295/pt 6/cs,37523,8001090375230,0.375,6
Pantene Pro-V 3 Minute Miracle Superfood Conditioner 200 ml 232/pt 6/cs,85564,8001090855640,0.3333,6
Pantene Pro-V Classic Clean 2-in-1 Shampoo & Conditioner 12 oz 230/pt 6/cs,19563,080878195633,0.75,6
Pantene Pro-V Classic Clean 2-in-1 Shampoo & Conditioner 17.9 oz 4/cs,19488,080878194889,1.6875,4
Pantene Pro-V Classic Clean 2-in-1 Shampoo & Conditioner 23.6 oz 4/cs,19456,080878194568,1.875,4
Pantene Pro-V Classic Clean 2-in-1 Shampoo & Conditioner 27.7 oz1 48/pt 4/cs,19529,080878195299,2.125,4
Pantene Pro-V Classic Clean Conditioner 21.4 oz 4/cs,19465,080878194650,1.875,4
Pantene PRO-V Classic Clean Shampoo 12.0oz 6/cs,19564,080878195640,0.8333,6
Pantene Pro-V Classic Clean Shampoo 23.6 oz 4/cs,19457,080878194575,1.625,4
Pantene Pro-V Classic Clean Shampoo 27.7 oz 4/cs,81953,080878195305,2.125,4
"Pantene Pro-V Daily Moisture Renewal 2 in 1 Shampoo + Conditioner, 27.7 oz 4/cs",19524,080878195244,1.875,4
Pantene Repair and Protect Shampoo 750 ml 6/cs,56189,5410076561896,0.875,6
Payday peanut caramel bar Snack Size 10.4oz beg 90/pt 5/cs,70892,010700708922,0.37,5
"Persil Advanced Clean Liquid Laundry Detergent, Oxi + Odor, Power, 40 fl oz 56/pt 6/cs",04487,024200044879,0.9167,6
Persil Ultra Pacs Activewear Clean Laundry Detergent 12 Ct 105/pt 6/cs,05531,024200055318,0.5417,6
"Persil Ultra Pacs Everyday Clean Laundry Detergent, Intense Fresh Scent 66 Ct 48/pt 4/cs",05365,024200053659,3.125,4
"Persil Ultra Pacs Everyday Clean Laundry Detergent, Original 66 Ct 48/pt 4/cs",05350,024200053505,4.1875,4
Pledge® Expert Care? Stainless Steel Cleaner Aerosol Lemon Scent 9.7 oz 3/cs,32190,046500021909,1.25,3
"Post-it Flags, Dispenser Multicolor Removable File Tabs 4/6pk 100 ct 24/cs",72977,0002120052875,0.0833,24
"Post-it Notes , Multicolor Sticky Notes 3pk Total 150ct 48/cs",76070,051131760707,0.0406,48
"Post-it Notes , Multicolor Sticky Notes 4pk Total 200ct 48/cs",59018,021200590184,0.0406,48
Purell Advanced Hand Sanitizer Refreshing Gel 2 oz 24/cs,09650,073852096507,0.0917,24
Purex 4 In 1 + Oxi Liquid Laundry Detergent 65 oz 45/pt 6/cs,25005,024200050054,0.875,6
Purex 4 In1 Advanced Oxi Laundry Detergent Plus Cold Water Power 218 fl oz 48/pt 2/cs,05311,024200053116,5.875,2
"Purex 4-in-1 Laundry Detergent Pacs, Mountain Breeze, 35 Count 70/pt 6/cs",51075,024200051075,0.9167,6
Purex 4-in-1 Oxi Power + Odor Fighter Laundry Detergent 17 Pacs 90/pt 6/cs,05098,024200050986,0.7917,6
Purex Crystals in-Wash Fragrance Booster Lavender Blossom Scent 21 oz1 60/pt 4/cs,38342,024200038342,0.875,4
Purex Crystals in-Wash Fragrance Booster Tahitian Breeze Scent 21 oz1 60/pt 4/cs,04942,024200049423,0.875,4
"Purex Crystals in-Wash Fragrance Booster, Fabulous Fresh Scent 21 oz1 60/pt 4/cs",03813,024200038137,0.875,4
"Purex Crystals in-Wash Fragrance Booster, Fabulous Fresh Scent 39 oz9 2/pt 4/cs",38670,024200038670,1.4375,4
"Purex Crystals in-Wash Fragrance Booster, Fresh Spring Water Scent 21 oz 160/pt 4/cs",03828,024200038281,0.875,4
"Purex Liquid Laundry Detergent 150 fl oz Display, 20/Natural Elements Linen and Lilies, 28/Mountain",50771,024200011345,0.1771,48
"Purex Liquid Laundry Detergent Fresh Lavender Blossom, 75 oz 45/pt 6/cs",92061,024200092061,0.875,6
Purex Liquid Laundry Detergent Mountain Breeze 75 oz 50/pt 6/cs,06094,024200060947,0.975,6
"Purex Liquid Laundry Detergent Natural Elements Linen & Lilies 57 Loads, 75 oz 40/pt 6/cs",31120,024200011208,0.9167,6
Purex Liquid Laundry Detergent Odor Stop Plus Oxi 128oz 35/pt 4/cs,04454,024200044541,1.875,4
"Purex Liquid Laundry Detergent, Tahitian Breeze, 150 oz 35/pt 4/cs",96687,024200096687,2.4375,4
Purex Natural Elements Liquid Laundry Detergent Linen & Lilies 250 fl. oz4 8/pt 2/cs,05392,024200053925,6.875,2
Purex Odor Stop with Oxi Power Liquid Laundry Detergent 65oz 6/cs,14451,024200044510,0.9167,6
Purex With Crystals Mountain Breeze Dirt Lift Action Bleach Alternative 70 oz 4/cs,09647,024200096472,0.9,4
Quiet & Roar Detoxify Cucumber & Basil Body Wash 20.2 oz 208/pt 4/cs,66355,030772066355,1.1875,4
Quilted Northern Ultra Soft & Strong Mega Toilet Paper White (295 2-ply Sheets Roll) 4 Rolls 36/pt 12/cs,94560,042000945608,0.4042,12
Quilted Northern Ultra Soft & Strong Mega Toilet Paper White (295 2-ply Sheets Roll) 8 Rolls 40/pt 4/cs,94564,042000945646,1.6625,4
Quilted Northern Ultra Soft & Strong Super Mega Toilet Paper White (438 2-ply Sheets Roll) 8 Rolls 45/pt 3/cs,94649,042000946490,2.2167,3
"Raid Ant & Roach Killer 26, Fragrance Free, 17.5 oz 105/pt 12/cs",11716,046500117176,0.3208,12
"Raid Ant & Roach Killer 26, Lemon Scent, 17.5 oz 12/cs",16479,046500164798,0.3208,12
Raid Ant & Roach Killer Lavender Scent 17.5oz 84/pt 12/cs,73963,046500739637,0.3208,12
Raid Ant & Roach Outdoor Fresh Scent 17.5oz 84/pt 12/cs,21613,046500216138,0.3208,12
"Raid Flying Insect Killer Outdoor, Fresh Scent 20 oz 84/pt 12/cs",73866-12,046500738661,0.3292,12
Raid House & Garden Insect Killer Spray Orange Breeze Scent 11oz 112/pt 12/cs,77543,046500775437,0.2583,12
Raid Wasp and Hornet Spray- 3 Pack 17.5oz Each 8/cs,51392,046500513923,1.4062,8
Reese's Minis Milk Chocolate Unwrapped Peanut Butter Cups Candy - 7.6oz 108/pt 8/cs,47056,034000470563,0.2812,8
Reese's Minis Milk Chocolate Unwrapped Peanut Butter Cups Candy 120g 185/pt 6/cs,47075,034000470754,0.375,6
REESE'S PIECES Bark Milke Chocolate w mini Reeses Pieces and Peanots 6oz 6/cs,45502,034000455027,0.3083,6
"Resolve Pet Expert Stain & Odor Remover, 16 oz 104/pt 6/cs",90369,019200903691,0.3917,6
Resolve Pet Specialist Stain & Odor Remover Spray 32 oz 12/cs,99850,019200998505,0.375,12
Revlon ColorSilk Beautiful Color #41 Medium Brown 12/cs,69541,309978695417,0.1583,12
Revlon ColorSilk Color #50 Light Ash Brown 140/pt 12/cs,69550,309978695509,0.2083,12
Revlon ColorSilk Permanent Beautiful Color #30 Dark Brown 140/pt 12/cs,69530,309978695301,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 11 Soft Black 140/pt 12/cs,69511,309978695110,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 12 Natural Blue Black 140/pt 12/cs,62312,309976623122,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 48 Burgundy 140/pt 12/cs,62348,309976623481,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 54 Light Golden Brown 140/pt 12/cs,69554,309978695547,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 60 Dark Ash Blonde 140/pt 12/cs,95608,309978695608,0.2083,12
Revlon ColorSilk Permanent Beautiful Color 70 Medium Ash Blonde 140/pt 12/cs,69570,309978695707,0.2375,12
Reynolds Wrap Aluminum Foil Roll 75 SQ. FT. 55/pt 35/cs,20052,010900200523,0.1357,35
RID-X® Septic System Treatment - 1-Dose Powder 9.8 oz 100/pt 12/cs,80306,019200803069,0.5208,12
"Royale Velour 2 Ply Toilet Paper Rolls, 18 Rolls/190 Sheets, 56/plt, 2/cs",70400,063435704004,2.25,2
"Scotch Magic Tape with Dispenser 3/4 IN x 300 IN (8.3 YD) 19 mm x 7,62m . (12/12pk) 144/cs",10231,021200010231,0.0063,144
Scotch Magic Tape with Dispenser Multicolor 1ct (19 mm x 16.5 m) (2/12pk) 24/cs,11139,021200011139,0.0563,24
Scotties Facial Tissue Lotion 70ct 30/pt 48/cs,88700,061328870003,0.0312,48
Scotties Facial Tissue Original 2-Ply 6pk 126 Each 18/pt 8/cs,80136,061328801366,0.1875,8
Scotties Facial Tissue Premium 2-Ply 126ct 30/pt 48/cs,88050,061328805036,0.0312,48
Scotties Facial Tissue Supreme 3-Ply 6pk 81 Each 18/pt 8/cs,85270,061328852702,0.1875,8
Scotties Facial Tissue Supreme 3-Ply 81ct 18/pt 48/cs,85271,061328852719,0.0312,48
Secret Clinical 72 HR Invisible Solid Powder Protection Antiperspirant &D eodorant 45g 196/pt 12/cs,10375,030772103753,0.3333,12
"Secret Invisible Solid Antiperspirant and Deodorant, Powder Fresh Twin Pack 2.6oz Each (6/2pks) 6/cs",12432,037000124320,0.5833,6
Secret Invisible Solid Shower Fresh 2.6oz 12/cs,12345,037000123453,0.2917,12
Secret Scent Expressions -Cocoa Butter Invisible Solid Deodorant Stick - 2.6 oz -12/cs,20370,037000203704,0.4125,12
Secret Scent Expressions Invisible Solid Deodorant Luxe Lavender 2.6oz 12/cs,49704,037000497042,0.4125,12
Secret Solid Deodorant Stick - Va Va Vanilla Solid Deodorant Stick 2.6 oz - 12/cs,20444,037000204442,0.375,12
Seventh Generation Baby? Free and Clear Diapers N Up to 10 Pounds 36 Diapers 4/cs,40214,732913440214,1.25,4
Snuggle Fabric Conditioner Blue Sparkle - 90 Loads 75oz 45/pt 6/cs,45189,072613451890,0.9167,6
"Snuggle Fabric Conditioner Lavender & Vanilla Orchid 55 Loads, 44 oz5 6/pt 6/cs",47383,072613473830,0.6667,6
"Snuggle Fabric Conditioner, Blue Sparkle 188 oz 52/pt 2/cs",47216,072613472161,4.825,2
"Snuggle Liquid Fabric Conditioner 32oz & Dryer Sheets 80ct Display, 16/Dryer Sheets Blue Sparkle, (Liquid)",47200,072613451111,0.1103,34
"Snuggle SuperFresh Fabric Conditioner Violet Breeze, 31.7 oz 52/pt 9/cs",73863,072613738632,0.4722,9
Snuggle Ultra Fabric Softener with Fresh Release Blue Sparkle - 40 Loads 32oz 50/plt 9/cs,45514,072613455140,0.3889,9
Soft Scrub 36 oz Cleanser w/Bleach(Commercial) Display 4/pt 84/cs,15519-84,023400155194,0.0417,84
Soft Scrub All Purpose Cleanser Lemon 24 Fluid Ounces 120/pt 8/cs,00865-8,023400008650,0.4375,8
Soft Scrub Cleaner w/Bleach 24 oz 132/pt 8/cs,01602-8,023400016020,0.4375,8
"Soft Scrub Cleaner with OXI, 36 oz 125/pt 6/cs",21925,023400021925,0.5833,6
"Soft Scrub In-Tank Toilet Cleaner Duo-Cubes, Alpine Fresh, 2 Count 7/cs",06288,023400062881,0.2643,7
"Solimo Heavy Duty Aluminum Foil Roll, 125 SQ. FT. 90/pt 12/cs",59466,842379159466,0.5208,12
SOS Steel Wool Soap 10 ct Pads 120/pt 6/cs,93101,067029931012,0.35,6
"Sparkle Pick-A-Size Double Paper Towels, Just Right 1/4 Sheet 12 Rolls 110 2-Ply Sheets per Roll 63/pt 1/cs",22353,030400223532,8.5,1
"Sparkle Pick-A-Size Double Paper Towels, Just Right 1/4 Sheet 4 Rolls1 10 2-Ply Sheets per Roll 24/pt 6/cs",22297,030400222979,1.1417,6
"Sparkle Pick-A-Size Double Paper Towels, With Spirited Print 6 Rolls 110 2-Ply Sheets per Roll 135/pt 1/cs",22253,030400222535,6.0,1
Speed Stick 24 Hour Protection Men's Deodorant Fresh 1.8 Oz 12/cs,94021,022200940214,0.1375,12
Speed Stick 24 Hour Protection Men's Deodorant Ocean Surf 1.8oz 12/cs,94023,022200940238,0.1375,12
Speed Stick Antiperspirant Deodorant Cool Clean 1.8oz 12/cs,94025,022200940252,0.1375,12
Speed Stick Antiperspirant Deodorant Power Fresh 1.8oz 12/cs,94022,022200940221,0.1375,12
Speed Stick Deodorant Regular Light 1.8 oz 12/cs,94020,022200940207,0.1375,12
Sponge Premium Paper Towels 12 Rolls (106 Play Sheets Per Roll) 24/pt 1/cs,53627,061328536275,19.0,1
Spray n' Wash Laundry Stain Remover Max 6.7 oz 8/cs,02927,062338029276,0.3375,8
"Spray 'N Wash Max with Oxi Laundry Stain Remover, 16 oz 48/pt 12/cs",88126,062338812687,0.25,12
Spray n Wash Resolve Laundry Stain Remover 2pk 1/Refill 144oz With 1/22oz Spray Display 1/pt 96/cs,88379,062338761701,0.0964,96
St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Extra Strength 25.4 oz 12/cs,14016,665852814016,0.4792,12
St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Fume Free &E xtra Strength 25.4 oz 12/cs,71360,7290001713600,0.4792,12
St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Lavender Scent 25.4 oz 12/cs,14870,7290002814870,0.4792,12
St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Lemon Scent 25.4 oz 12/cs,81460,7290002814603,0.4792,12
"Suavitel Fabric Conditioner, Baby 25 oz 48/pt 12/cs",08170,827854008170,0.1875,12
"Suavitel Fabric Conditioner, Field Of Flowers 25 oz 48/pt 12/cs",08163,827854008163,0.1875,12
"Suavitel Fabric Conditioner, Field Of Flowers 64 oz 36/pt 6/cs",23051,099176230519,0.7917,6
"Suavitel Fabric Conditioner, Morning Sun 25 oz 48/pt 12/cs",08156,827854008156,0.1875,12
"Suction Cup Hooks 9 ct (2 Large, 3 Medium, 4 Small) 36/cs",20800,721003208001,0.025,36
Summer s Eve Delicate Blossom Daily Refreshing Feminine Wash pH balanced 15 fl OZ 12/cs,01389,041608001389,0.3542,12
Summer?s Eve Simply Sensitive Daily Gentle Wash pH balanced 15 fl oz 12/cs,14078,041608140781,0.3542,12
Summer?s Eve Simply Sensitive pH balanced Cleansing Wash 9 fl oz 144/pt 12/cs,87049,041608870497,0.3042,12
Summer's Eve Baby Powder Deodorant Spray 2 Oz 24/cs,13030,041608001303,0.1271,24
"Summers Eve Freshening Spray Deodorant, Sheer Floral 2oz 24/cs",00269,041608002690,0.1271,24
"Summer's Eve Island Splash Cleansing Wash For Sensitive Skin, Delicate Blossom 9 oz 12/cs",00199,041608001990,0.3042,12
Summers Eve Island Splash Daily Refreshing Wash pH balanced 15 fl oz 12/cs,02041,041608002041,0.3042,12
"Summers Eve Sheer Floral Cleansing Wash, for sensitive skin pH balanced 9 fl oz 12/cs",00270,041608002706,0.3042,12
SUMMER'S EVE Ultra Feminine Deodorant Spray-2 oz 24/cs,01310,041608001310,0.1271,24
"Swiffer Heavy Duty Pet, Dry Sweeping Cloth Refills with Febreze Odor Defense, 20 Count 4/cs",79891,037000798910,1.4375,4
"Swiffer Heavy Duty Pet, Dry Sweeping Cloth Refills with Febreze Odor Defense, 10 Count 168/pt 4/cs",79892,037000798927,1.1625,4
Swiffer Power Mop Refill Floor Cleaner Fresh Scent 25.3 oz 6/cs,08420,030772084205,1.1417,6
