UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
810028053656,B08R8P8GGF,Nhl montreal canadiens lava lamp speaker ...,FBA,8.0,49.99,7.5,7.46,26.53,53.1,312.1,0,588957,False,marginal
9781645177227,164517722X,12-month undated daily planner 5.75 in x ...,FBA,2.0,28.53,4.28,5.22,16.53,57.9,661.2,0,6502180,False,marginal
025725395743,B00FPQQHGA,Franklin intermediate croquet set,FBA,15.0,47.99,7.2,11.35,13.94,29.1,89.9,0,153361,True,skip
672649298843,B08XY9CNKW,Drink again wine glass 16oz (error),FBA,0.75,21.94,3.29,5.22,12.18,55.5,974.3,0,0,False,marginal
097298047985,B0C4RF5PWK,Sp bulbhead ruby holding hands reusable m...,FBA,1.0,19.99,3.0,3.5,11.99,60.0,799.4,0,167802,False,marginal
672649874580,B01N7787UF,Best gay ever small cosmetic bag,FBA,0.75,20.94,3.14,4.76,11.79,56.3,943.1,0,2044574,False,marginal
672649225528,B07GZBFPV8,I love dogs travel mug 16oz – wholesale h...,FBA,1.5,18.94,2.84,4.76,9.34,49.3,467.0,0,0,False,marginal
672649152794,B09X9TPBV3,Good day tea towel,FBA,1.0,17.31,2.6,4.35,8.86,51.2,590.9,0,0,False,marginal
082901279792,B000H5QNS6,Ace utility knife pocket pack blade dispe...,FBA,0.5,10.99,1.65,-0.01,8.35,76.0,835.1,0,0,False,marginal
072456141033,B09BG63TMJ,Pet bowl - bad to the bone small 4.25dx2h...,FBA,1.5,17.5,2.62,5.61,7.27,41.5,363.2,0,174336,False,marginal
093514241113,B0F2JM6HVJ,Order up fish market board game,FBA,5.0,21.97,3.3,6.02,7.15,32.6,130.1,0,792959,False,marginal
846097029650,B075ZL7ZKT,Garden flag - bucket of flowers 12.5in x ...,FBA,1.5,14.47,2.17,3.22,7.08,48.9,354.0,0,0,False,marginal
839294000119,B004AGRAD0,Percara aloe vera lotion 20oz,FBA,0.45,15.99,2.4,5.61,7.03,44.0,740.2,0,1427546,False,marginal
703800022257,B09XLYWQXV,Baby 1st christmas metal ornament - blue,FBA,0.5,14.99,2.25,4.76,6.98,46.6,698.2,0,8840025,False,marginal
091158502690,B000UGS2P4,"Cramer 9"" flying disc 6 colors/bag",FBA,2.0,20.31,3.05,7.79,6.97,34.3,278.9,0,168006,True,skip
811069030149,B07C8B7CJF,Play monster craft tastic diy charm brace...,FBA,4.0,19.99,3.0,5.61,6.88,34.4,152.9,0,338153,False,marginal
039003090763,B0BRQWDKHK,"2"" brown square rubber castor cup (4pk)'",FBA,0.6,13.9,2.08,4.16,6.56,47.2,595.9,0,1735200,False,marginal
846097029476,B075ZJY837,Garden flag - chalk balloons 12.5in x 18in,FBA,2.0,14.47,2.17,3.5,6.3,43.5,252.0,0,0,False,marginal
813277012023,B0046GCKO8,Babyganics dish soap fragrance free 32oz,FBA,3.5,20.39,3.06,7.71,5.62,27.6,140.5,50,33831,True,skip
8720077283237,B0BTXQ8LFR,Goliath monster mash matching game ni,FBA,3.5,19.89,2.98,7.38,5.53,27.8,138.2,50,62989,False,buy
846097030748,B07MHB66KL,Garden flag - home of the free 12.5in x 18in,FBA,1.5,12.75,1.91,3.91,4.93,38.6,246.4,0,0,False,marginal
9780794447182,079444718X,Barbie collector's guide 96pg,FBA,0.6,9.99,1.5,2.87,4.52,45.3,411.0,0,456373,False,marginal
031600668048,B002YX0SOY,Kiwi high heel cushion 1 pair us,FBA,0.75,9.99,1.5,3.01,4.23,42.4,338.5,0,892913,False,marginal
074660010099,B006SXKGTI,Sp turtle wax 26oz wax & dry,FBA,3.75,15.93,2.39,5.22,4.07,25.6,95.8,0,1133944,False,marginal
810010643650,B095XKWSZ7,"Loungie stuffed animal storage bean bag, ...",FBA,1.75,12.99,1.95,4.76,4.03,31.0,179.2,0,3062679,False,marginal
784369346039,B072W53ZJK,Multipet aromadog calm fleece dog toy w/s...,FBA,2.25,13.52,2.03,4.76,3.98,29.5,144.8,0,160965,False,marginal
