UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
810028051874,B08P4PC45N,"Nfl carolina panthers led solar torch  36""",FBA,7.5,32.18,4.83,6.31,13.04,40.5,163.0,0,814235,False,marginal
810028051836,B08JZ7PN21,"Nfl arizona cardinals led solar torch 36""",FBA,7.5,32.18,4.83,6.59,12.76,39.7,159.5,0,814235,False,marginal
046500045219,B0F7VRVM13,Sp pest2025 off clean feel insect repelle...,FBA,8.5,27.99,4.2,6.96,7.83,28.0,87.0,0,633265,False,marginal
810079446339,B0DD8R5JYD,Nfl jacksonville jaguars glass dome paper...,FBA,4.0,22.18,3.33,12.0,2.35,10.6,52.3,0,0,False,marginal
191009693857,B0DVGWJDBG,"Faux cactus pick 41""l",FBA,3.5,19.46,2.92,11.58,0.96,4.9,24.0,0,4785405,True,skip
672649224798,B07GZ87QMY,Game on keychain bottle opener,FBA,0.25,0.0,0.3,2.52,-3.57,0.0,-476.0,0,0,False,skip
672649224774,B07GZ87QN1,Smooth operator keychain bottle opener,FBA,0.25,0.0,0.3,2.58,-3.63,0.0,-484.0,0,0,False,skip
672649224781,B07GZ6KMCR,Take your top off keychain bottle opener,FBA,0.25,0.0,0.3,2.58,-3.63,0.0,-484.0,0,0,False,skip
672649251060,B07TFJZ4FL,Therapy dogs nail file,FBA,0.25,0.0,0.3,2.58,-3.63,0.0,-484.0,0,0,False,skip
672649273611,B07S5C3FJS,Bananas car air freshener 2pc,FBA,0.5,0.0,0.3,2.52,-3.82,0.0,-382.0,0,0,False,skip
672649251084,B07TFLX2SY,Wonder nail file,FBA,0.25,0.0,0.3,3.01,-4.06,0.0,-541.3,0,0,False,skip
672649251077,B07T8BW3SH,My dog nail file,FBA,0.25,0.0,0.3,3.01,-4.06,0.0,-541.3,0,0,False,skip
672649251046,B07TFKZR4C,Cat's don't care nail file,FBA,0.25,0.0,0.3,3.01,-4.06,0.0,-541.3,0,0,False,skip
672649250865,B07S4DB13V,Shot glass - south carolina,FBA,0.25,0.0,0.3,3.01,-4.06,0.0,-541.3,0,0,False,skip
672649882219,B06WGNBJ2F,Work related desk sign,FBA,0.3,0.0,0.3,3.01,-4.11,0.0,-513.7,0,0,False,skip
672649869050,B01F7PKVNS,Not an afternoon person desk sign,FBA,0.3,0.0,0.3,3.01,-4.11,0.0,-513.7,0,10890052,False,skip
703800081711,B092BCN6XF,Desert snake bangle keychain,FBA,0.75,0.0,0.3,2.58,-4.13,0.0,-330.4,0,8360841,False,skip
729632196829,B0BNM2XQ4N,"Hmptn art stncls 14x12""-like home.",FBA,0.2,0.0,0.3,3.24,-4.24,0.0,-605.7,0,0,False,skip
672649867025,B01GF3U6MM,Texas air freshener 2pc,FBA,0.5,0.0,0.3,3.01,-4.31,0.0,-431.0,0,0,False,skip
672649872333,B07S5C1C5Z,Air freshener 2pack ark - ocean,FBA,0.5,0.0,0.3,3.01,-4.31,0.0,-431.0,0,0,False,skip
672649247414,B07S5TKPT8,Latte car air freshener 2pc,FBA,0.5,0.0,0.3,3.06,-4.36,0.0,-436.0,0,0,False,skip
672649296061,B0CLVN3G8Y,Scrub life face mask,FBA,0.25,0.0,0.3,3.5,-4.55,0.0,-606.7,0,0,False,skip
672649296634,B0CLVL8CGM,Tinsel in a tangle face mask,FBA,0.25,0.0,0.3,3.5,-4.55,0.0,-606.7,0,0,False,skip
672649163332,B0CLVNDQZD,High tides car coaster,FBA,0.3,0.0,0.3,3.5,-4.6,0.0,-575.0,0,0,False,skip
795902348366,B06XQ5HZSM,"Hallmark cards 10ct 5.5"" x 4"" heres the s...",FBA,0.55,0.0,0.3,3.5,-4.85,0.0,-461.9,0,0,False,skip
672649273536,B07S5FX21H,Momshell car air freshener 2pc,FBA,0.5,0.0,0.3,3.81,-5.11,0.0,-511.0,0,0,False,skip
672649249111,B07S5GRQHV,Rainbow silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,0,False,skip
672649297198,B09FTJSZ23,Proud parent small planter,FBA,0.5,0.0,0.3,4.37,-5.67,0.0,-567.0,0,0,False,skip
8680869406315,B06XRKMYLW,Serve double erase 0.7 lead tube and eras...,FBA,1.0,0.0,0.3,4.35,-6.15,0.0,-410.0,0,0,False,skip
672649294340,B083TQLXF2,Stay saucy tea towel,FBA,1.0,0.0,0.3,4.35,-6.15,0.0,-410.0,0,0,False,skip
672649295620,B09X9GSL3Q,Rainbow silicone wine cup 12.5oz.,FBA,0.5,0.0,0.3,5.03,-6.33,0.0,-633.0,0,0,False,skip
672649296429,B09X6DZQ95,Boss lady silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,5.22,-6.52,0.0,-652.0,0,0,False,skip
672649277817,B07V484PMB,Annoyed silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,5.22,-6.52,0.0,-652.0,0,0,False,skip
672649298973,B08XY6ZM9K,Thinking of you wine glass 16oz,FBA,1.0,0.0,0.3,4.76,-6.56,0.0,-437.3,0,0,False,skip
672649155030,B09X8PY3DY,Whatup slim can cooler,FBA,1.5,0.0,0.3,4.35,-6.65,0.0,-332.5,0,0,False,skip
672649310415,B09X6HH8P5,Grandma wine glass 16oz,FBA,1.0,0.0,0.3,4.92,-6.72,0.0,-448.0,0,1512263,False,skip
672649297488,B09X6G25DS,They whine silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,5.49,-6.79,0.0,-679.0,0,0,False,skip
672649303998,B09X8YXH15,Mom juice slim can cooler,FBA,1.5,0.0,0.3,4.76,-7.06,0.0,-353.0,0,0,False,skip
672649298157,B09X8PSJ6C,Pollen small planter,FBA,0.5,0.0,0.3,5.88,-7.18,0.0,-718.0,0,392194,False,skip
672649153852,B09X9L1TB5,Proud parent grill mitt,FBA,1.5,0.0,0.3,4.92,-7.22,0.0,-361.0,0,0,False,skip
672649292735,B083TLRRDC,Born with it wine glass 16oz,FBA,1.0,0.0,0.3,5.61,-7.41,0.0,-494.0,0,0,False,skip
070659779336,B005574XZG,Simplicity tie dye hobo bag - white 100% ...,FBA,2.0,0.0,0.3,4.76,-7.56,0.0,-302.4,0,0,False,skip
672649292858,B09FR1XYS8,Perfectly queer wine glass 16oz,FBA,1.0,0.0,0.3,5.76,-7.56,0.0,-504.0,0,0,False,skip
672649155313,B09X9KWMWL,Gayborhood wine glass 16oz,FBA,1.0,0.0,0.3,5.88,-7.68,0.0,-512.0,0,0,False,skip
672649884282,B075W6TVBX,Louisiana thermal mug 10.5oz,FBA,1.5,0.0,0.3,5.61,-7.91,0.0,-395.5,0,0,False,skip
672649292759,B083TJSDKR,All for love mug 18oz,FBA,1.5,0.0,0.3,5.76,-8.06,0.0,-403.0,0,0,False,skip
665613251883,B08Y5VPQFV,20oz slim tumbler with straw - floral white,FBA,3.0,0.0,0.3,4.76,-8.56,0.0,-244.6,0,0,False,skip
097327807771,B00PP1MBWY,Blumenthal lansing small button collector...,FBA,1.5,0.0,0.3,6.31,-8.61,0.0,-430.5,0,0,False,skip
810010643698,B095XKLQFW,"Loungie kids pillow lounger cover - 88"" f...",FBA,2.5,0.0,0.3,5.76,-9.06,0.0,-302.0,0,0,False,skip
672649295767,B083TJKHLZ,Many colors tumbler 20oz,FBA,2.0,0.0,0.3,6.31,-9.11,0.0,-364.4,0,0,False,skip
810028057388,B0G9YNK4NS,"Mlb baltimore orioles led solar torch 36""",FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
812081038069,B07XDKPKCG,Nfl jacksonville jaguars metal football art,FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
810028051348,B082J7MV1L,Ncaa ohio state buckeyes metal football art,FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
810028057685,B0G9XY6KSM,Ncaa maryland terrapins metal football art,FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
810028050976,B082J66ZPJ,Ncaa lsu tigers metal football art,FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
810028050945,B082J75W6M,Ncaa auburn tigers metal football art,FBA,5.0,0.0,0.3,3.5,-9.3,0.0,-169.1,0,0,False,skip
672649229168,B07CP1M886,Man stuff apron trophy grandpa,FBA,2.5,0.0,0.3,6.83,-10.13,0.0,-337.7,0,0,False,skip
810028059948,B0D6P3RVQ2,Nhl los angeles kings lava lamp speaker 1...,FBA,6.0,0.0,0.3,3.5,-10.3,0.0,-158.5,0,604701,False,skip
