UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
019200893336,B00KO8B2ZA,MOP & GLO 32z FLOOR CLNR MLTI SRFCE,FBM,5.0,174.76,26.21,15.5,128.05,73.3,2560.9,0,190968,False,marginal
019200817004,B00BX9MFIC,LYSOL 75CT WIPES DUAL ACTION CITRUS,FBM,4.5,133.17,19.98,5.0,103.69,77.9,2304.3,0,1188189,False,marginal
035000446763,B07G7F7TQQ,AJAX 28oz DISH LIQ LIME,FBM,1.96,58.99,8.85,15.5,32.68,55.4,1667.4,0,0,False,marginal
062338002309,B00CYNKAHY,SPRAY N WASH 22z LAUNDRY STN RMVR,FBM,2.65,48.91,7.34,7.0,31.92,65.3,1204.7,0,799964,False,marginal
051700983056,B07G3CFLCV,FINISH 12CT QUANTUM PWRBLL DISH TAB,FBM,2.5,45.0,6.75,5.0,30.75,68.3,1230.0,0,934205,False,marginal
811435007775,B0GDNSMXKM,SPIC & SPAN 32z MLTI PRPS CLNR CTRS,FBM,2.1,45.13,6.77,7.0,29.26,64.8,1393.4,0,0,False,marginal
079400017437,B01IADVK8O,DEGREE 72H 2.6z ADV WMN SEXY INTRGE,FBM,3.0,47.88,7.18,9.5,28.2,58.9,939.9,0,285304,False,marginal
012044000250,B01IA9AAD4,OLD SPICE 3z PURE SPORT H/E A/P DEO,FBM,3.25,48.12,7.22,9.5,28.15,58.5,866.2,0,668051,False,marginal
037000255741,B00BGOMN1S,IVORY 24z DISH LIQ CLASSIC SCNT,FBM,2.9,52.44,7.87,15.5,26.17,49.9,902.6,0,216911,False,marginal
079400061478,B0167K0QXM,Degree MEN 72HR ADV 2.7z ADVNTR AP,FBM,3.0,41.03,6.15,7.0,24.88,60.6,829.2,0,528021,False,marginal
022200000307,B01IA967KE,LSS 2.3z GEL POWER FUSION A/P DEO,FBM,2.25,37.54,5.63,5.0,24.66,65.7,1096.0,0,829657,False,marginal
035000446749,B01FNEQCVS,AJAX 28oz DISH LIQ GRAPEFRUIT,FBM,1.96,47.38,7.11,15.5,22.81,48.1,1163.9,0,761003,False,marginal
037000123453,B08531P1X9,SECRET 2.6z I/S SHWR FRSH A/P,FBM,3.5,39.13,5.87,7.0,22.76,58.2,650.3,0,943442,False,marginal
019200780339,B0044UQYRU,RESOLVE 22z TRGR CRPT STAIN PET,FBM,4.5,49.35,7.4,15.5,21.95,44.5,487.7,0,395675,False,marginal
070881331289,B07877D8RH,BRILLO PARSON 28z AMMONIA LEMON,FBM,1.75,45.74,6.86,15.5,21.63,47.3,1235.9,0,409283,False,marginal
022200954402,B01DLK60MW,LSS 2.3z POWDER FRESH I/S A/P DEO,FBM,1.8,33.29,4.99,7.0,19.5,58.6,1083.1,0,227364,False,marginal
5000204689204,B07CN9T6QH,PLEDGE 250ml MLTI SRFCE CLASSIC,FBM,2.4,31.0,4.65,5.0,18.95,61.1,789.6,0,569998,False,marginal
022200960526,B01IAAXMSI,LSS 2.3oz WILD FREESIA I/S DRY A/P,FBM,1.8,32.64,4.9,7.0,18.94,58.0,1052.4,0,0,False,marginal
022200004923,B00NWUE3OE,MSS 3oz POWER ULT SPORT A/P DEO,FBM,1.8,35.0,5.25,9.5,18.45,52.7,1025.0,0,666014,False,marginal
012044015728,B01DXG6SE4,OLD SPICE 3.8z DEO GEL A/P SWAGGER,FBM,6.0,35.99,5.4,7.0,17.59,48.9,293.2,0,85126,False,marginal
070881233064,B00X4LRVRM,BRILLO 6CT SOAP FREE STEEL WOOL BAL,FBM,1.1,37.91,5.69,15.5,15.62,41.2,1420.3,0,1255745,False,marginal
079400352972,B00TJ6P1SC,DOVE 2.6z ADV COOL ESSNTLS A/P,FBM,3.5,29.99,4.5,7.0,14.99,50.0,428.3,0,30531,False,marginal
070481011024,B081J3FSZ4,MURPHY OIL SOAP 32oz ORIGINAL,FBM,2.65,38.11,5.72,15.5,14.24,37.4,537.5,0,1292082,False,marginal
037000823322,B07GDVHT59,BOUNCE 34CT DRYER SHEET OUTDOOR,FBM,2.0,23.99,3.6,5.0,13.39,55.8,669.6,0,800534,False,marginal
024200053680,B0CVM2RMT1,PERSIL 57CT ULT DET PACS ACTIVEWEAR,FBM,11.0,39.85,5.98,9.5,13.37,33.6,121.6,0,128926,False,marginal
035000498632,B01FLNVMA2,AJAX 52oz LIME BLEACH ALTERNATIVE,FBM,3.25,37.24,5.59,15.5,12.9,34.7,397.0,0,0,False,marginal
827854011941,B0CTJ14HMY,SOFTSOAP 20z BW HAWAIIN LUAU,FBM,3.0,36.91,5.54,15.5,12.87,34.9,429.1,0,179678,False,marginal
079400507501,B01IA96U4W,DOVE 2.6z A/P FRESH,FBM,2.65,23.46,3.52,5.0,12.29,52.4,463.8,0,448152,False,marginal
059200007234,B0753G5V8K,DRANO 900ML MAX GEL CLOG REMOVER,FBM,4.4,24.99,3.75,7.0,9.84,39.4,223.7,0,153853,False,marginal
4987176177773,B0FGL1B3C9,OLD SPICE 4.7z DEO SPRAY ORIGINAL,FBM,1.8,18.9,2.83,5.0,9.26,49.0,514.7,50,129549,False,buy
5000204689297,B07CNNR3C9,PLEDGE 250ml MLTI SRFCE JASMINE,FBM,2.4,20.95,3.14,7.0,8.41,40.1,350.3,0,541677,False,marginal
