UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
035000141064,B00IW9P1XW,Irish Spring/Soap/Moisture Blast 3pk/8/3.7/oz,FBA,1.7363,65.99,9.9,5.03,48.83,74.0,2183.3,0,0,False,marginal
827854003632,B0FY7GGQ6D,Soft Soap/Liquid Hand Soap/Frosty Mint Peppermint wPump/6/11.25/oz,FBA,0.85,29.99,4.5,5.61,18.53,61.8,1372.7,0,677248,False,marginal
074182260125,B001GXFPO6,Soft Soap/Liquid Hand Soap/Aloe WPump/6/7.5/oz,FBA,1.2917,30.29,4.54,8.54,15.41,50.9,860.3,0,1157605,False,marginal
7501056349288,B07VBPTJ8Y,Dove/Soap/Pink - Beauty Cream Bar/48/4.8/oz,FBA,0.9,25.99,3.9,7.55,13.14,50.6,938.7,400,1135,False,buy
037000945505,B06XRVTF18,Olay/Soap/Outlast Ultra Moisture Shea Butter 6pk/8/3.75/oz,FBA,4.9962,28.24,4.24,5.76,12.75,45.1,231.9,0,551410,False,marginal
011111005945,B07RNH9NNN,Dove/Soap USA/Mens Charcoal Clay 6pk/12/3.75/oz,FBA,6.3117,30.97,4.65,7.3,12.21,39.4,179.3,1000,21864,False,buy
8901030736469,B0HG515QWB,Dove/Liquid Hand Soap/Deeply Nourishing/24/8.45/oz,FBA,1.315,24.99,3.75,7.65,11.78,47.1,648.8,0,0,False,marginal
035000141088,B01CARL3YM,Irish Spring/Soap/Original 3pk/8/3.75/oz,FBA,1.7363,15.99,2.4,7.3,4.06,25.4,181.3,0,241579,False,marginal
011111613348,B00HAPDABO,Dove/Soap USA/Gentle Exfoliating 6pk/12/3.75/oz,FBA,6.3117,20.26,3.04,7.3,3.11,15.3,45.6,0,341358,False,marginal
035000141538,B005TVMVL6,Irish Spring/Soap/Moisture Blast 2pk/36/3.2/oz,FBA,1.0308,9.25,1.39,3.24,3.09,33.4,202.0,0,19455,False,marginal
041840873713,B0779BPGTW,Yardley/Soap/Aloe Avocado 4pk/12/4.25/oz,FBA,3.9883,14.14,2.12,4.76,2.77,19.6,61.7,0,596524,False,marginal
041840873706,B0779BCVMR,Yardley/Soap/English Lavender 4pk/12/4.25/oz,FBA,3.9883,14.58,2.19,5.22,2.68,18.4,59.8,0,17704,False,marginal
079400499400,B0DMFG2TF7,Suave/Liquid Hand Soap/Black Raspberry/4/13.5/oz,FBA,1.315,9.45,1.42,3.91,2.31,24.4,127.1,0,218287,False,marginal
011111016903,B0876WWXVH,Dove/Soap USA/Men + Care Extra Fresh 12pk/6/3.75/oz,FBA,11.8767,25.58,3.84,7.3,2.07,8.1,16.7,0,1083755,False,marginal
011111036666,B086K2KMNR,Dove/Soap USA/Original White  14pk/6/3.75/oz,FBA,11.49,25.0,3.75,7.46,1.8,7.2,15.0,50,4531,False,marginal
8712561538077,B07RH7SCF6,Dove/Bar Soap/Refreshing/48/3.17/oz,FBA,0.7785,6.98,1.05,3.01,1.64,23.6,128.6,0,1156443,False,marginal
011111036628,B08LM7291W,Dove/Soap USA/Sensitive 14pk/6/3.75/oz,FBA,11.49,24.58,3.69,7.38,1.52,6.2,12.7,1000,2874,False,marginal
0067238891190,B004KY2XR0,Dove/Soap/White/48/5/oz,FBA,0.9,6.99,1.05,3.24,1.3,18.6,93.0,600,4531,False,buy
075609211577,B0D8K34F6M,Olay/Body Lotion/Dryness Relief Hydrating Aloe Vera wPump/12/18/oz,FBA,3.6717,12.99,1.95,5.61,1.26,9.7,30.2,200,11018,False,marginal
011111325388,B01IADVW78,Lever 2000/Soap/Original 8pk/4/3.75/oz,FBA,4.1975,15.9,2.38,7.63,1.19,7.5,25.3,50,148943,False,marginal
035000148940,B005PV031U,Irish Spring/Soap/Deep Action Scrub Bath 3pk/18/3.75/oz,FBA,1.8411,8.6,1.29,3.91,1.06,12.3,45.2,700,25748,False,marginal
816559010113,B00AW9BYOK,Zest/Soap/Soothing Aloe 8pk/6/4/oz,FBA,5.785,15.84,2.38,6.13,1.05,6.6,16.7,200,2659,True,skip
011111407848,B076BW59MV,Dove/Soap USA/Mens Clean Comfort 6pk/12/3.75/oz,FBA,6.3117,15.39,2.31,5.76,0.51,3.3,7.5,0,938327,False,marginal
035000141255,B002AOOCEO,Irish Spring/Soap/Icy Blast 3pk/18/3.75/oz,FBA,1.8411,7.35,1.1,3.91,-0.0,-0.0,-0.2,1000,18595,False,skip
303160246906,B08P8VBKL7,Keri/Lotion/Original (900ml)/4/31/oz,FBA,7.995,17.0,2.55,6.02,-0.07,-0.4,-0.8,200,55553,False,skip
012044057964,B0DH3B8LSS,Old Spice/Soap/Seas the Day Eucalyptus + Coconut Cream/12/5/oz,FBA,1.5675,6.07,0.91,3.24,-0.15,-2.4,-7.2,100,76274,False,skip
011111610156,B00SD8JEQC,Dove/Soap USA/Pink 6pk/12/3.75/oz,FBA,6.3117,14.49,2.17,5.76,-0.26,-1.8,-3.7,50,459896,False,skip
035000141163,B00538F92S,Irish Spring/Soap/Aloe 3pk/18/3.75/oz,FBA,1.8411,6.55,0.98,3.5,-0.27,-4.2,-11.7,700,13869,False,skip
037000000532,B000ROCY4E,Ivory/Soap/Aloe 3pk/24/3.1/oz,FBA,1.8,6.49,0.97,3.5,-0.28,-4.4,-12.3,50,122019,False,skip
075609211461,B0D8K1G93J,Olay/Body Lotion/Day & Night Restoring Hydrating Fragrance Free wPump/12/18/oz,FBA,3.6717,9.76,1.46,4.76,-0.64,-6.5,-15.2,400,11018,False,skip
816559012513,B00IGGZ2DU,Zest/Soap/Cocoa Butter 8pk/6/4/oz,FBA,5.785,13.78,2.07,6.13,-0.7,-5.1,-11.2,0,2485,False,skip
011111076266,B0037LMURA,Dove/Soap USA/Shea Butter 6pk/12/3.75/oz,FBA,6.3117,13.99,2.1,6.02,-0.94,-6.7,-13.8,0,663951,False,skip
011111048980,B0CGY5VHW7,Dove/Soap USA/Rebalancing White Peach Rice Milk 6pk/12/3.75/oz,FBA,6.3117,13.46,2.02,5.76,-1.13,-8.4,-16.6,1000,6245,True,skip
037000844259,B00A8VRRAM,Olay/Soap/Age Defying 4pk/12/3.17/oz,FBA,3.6717,8.0,1.2,3.91,-1.28,-16.0,-30.7,1000,5116,True,skip
011111055834,B0F8N7WCP8,Dove/Soap USA/Mens Sensitive Skin 6pk/12/3.75/oz,FBA,6.3117,13.19,1.98,5.76,-1.36,-10.3,-20.0,1000,20709,True,skip
011111012097,B0037LOTQU,Dove/Soap USA/Mens Deep Clean 6pk/12/3.75/oz,FBA,6.3117,12.92,1.94,5.66,-1.49,-11.5,-21.9,6000,1081,True,skip
041840873751,B000NWF1Q8,Yardley/Soap/Oatmeal & Almond 4pk/12/4.5/oz,FBA,3.9883,8.5,1.27,4.37,-1.63,-19.2,-36.4,300,42998,False,skip
074182270933,B01N4QZZLP,Soft Soap/Liquid Hand Soap/Fresh Breeze WPump/6/7.5/oz,FBA,1.2917,3.99,0.6,3.5,-1.9,-47.6,-106.1,2000,385,False,skip
011111016347,B07ZJWVZ4S,Dove/Soap USA/Mango & Almond Butter 6pk/12/3.75/oz,FBA,6.3117,12.43,1.86,5.76,-2.01,-16.1,-29.5,0,194335,False,skip
