UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
810028053656,B08R8P8GGF,Nhl montreal canadiens lava lamp speaker ...,FBM,8.0,49.99,7.5,9.5,24.99,50.0,312.4,0,607638,False,marginal
9781645177227,164517722X,12-month undated daily planner 5.75 in x ...,FBM,2.0,30.37,4.56,7.0,16.81,55.4,840.7,0,6570137,False,marginal
672649298843,B08XY9CNKW,Drink again wine glass 16oz (error),FBM,0.75,21.94,3.29,5.0,12.9,58.8,1719.9,0,0,False,marginal
672649874580,B01N7787UF,Best gay ever small cosmetic bag,FBM,0.75,20.94,3.14,5.0,12.05,57.5,1606.5,0,2067857,False,marginal
097298047985,B0C4RF5PWK,Sp bulbhead ruby holding hands reusable m...,FBM,1.0,19.99,3.0,5.0,10.99,55.0,1099.1,0,237606,False,marginal
091158313029,B0000C4LR4,"Cramer 36"" elementary hockey stick – yellow",FBM,2.0,20.99,3.15,5.0,10.84,51.7,542.1,0,290513,True,skip
813277012023,B0046GCKO8,Babyganics dish soap fragrance free 32oz,FBM,3.5,24.99,3.75,7.0,10.74,43.0,306.9,400,50964,False,buy
810028053663,B08R8N8BL2,Nhl nashville predators lava lamp speaker...,FBM,6.0,29.99,4.5,9.5,9.99,33.3,166.5,0,607637,False,marginal
672649225528,B07GZBFPV8,I love dogs travel mug 16oz – wholesale h...,FBM,1.5,18.94,2.84,5.0,9.6,50.7,639.9,0,0,False,marginal
091158502690,B000UGS2P4,"Cramer 9"" flying disc 6 colors/bag",FBM,2.0,20.31,3.05,7.0,8.26,40.7,413.2,0,235063,True,skip
811069030149,B07C8B7CJF,Play monster craft tastic diy charm brace...,FBM,4.0,19.99,3.0,5.0,7.99,40.0,199.8,0,178537,True,skip
810028053700,B08R8Q6H7W,"Nhl st.louis blues lava lamp speaker 16.5""",FBM,8.0,29.99,4.5,9.5,7.99,26.6,99.9,0,607637,False,marginal
703800022257,B09XLYWQXV,Baby 1st christmas metal ornament - blue,FBM,0.5,14.99,2.25,5.0,7.24,48.3,1448.3,0,8956327,False,marginal
810028059962,B0D6PCVYWJ,"Nhl san jose sharks lava lamp speaker 16.5""",FBM,9.0,29.99,4.5,9.5,6.99,23.3,77.7,0,607637,False,marginal
025725395743,B00FPQQHGA,Franklin intermediate croquet set,FBM,15.0,43.99,6.6,15.5,6.89,15.7,45.9,0,175573,False,marginal
093514241113,B0F2JM6HVJ,Order up fish market board game,FBM,5.0,21.97,3.3,7.0,6.67,30.4,133.5,0,984354,False,marginal
046500130748,B01N5XYMB0,Sp glade  2ct refills oil  .67oz apple ci...,FBM,2.65,19.08,2.86,7.0,6.57,34.4,247.8,0,1367527,False,marginal
8720077283237,B0BTXQ8LFR,Goliath monster mash matching game ni,FBM,3.5,19.89,2.98,7.0,6.41,32.2,183.0,100,40045,False,buy
072456141033,B09BG63TMJ,Pet bowl - bad to the bone small 4.25dx2h...,FBM,1.5,17.5,2.62,7.0,6.38,36.4,425.0,0,169450,False,marginal
039003090763,B0BRQWDKHK,"2"" brown square rubber castor cup (4pk)'",FBM,0.6,13.9,2.08,5.0,6.22,44.7,1035.8,0,1781621,False,marginal
784369487411,B0BKH3YB2Z,Multipet birthday present dog toy shiny blue,FBM,1.8,14.99,2.25,5.0,5.94,39.6,330.1,0,108748,True,skip
846097029650,B075ZL7ZKT,Garden flag - bucket of flowers 12.5in x ...,FBM,1.5,14.47,2.17,5.0,5.8,40.1,386.6,0,0,False,marginal
846097029476,B075ZJY837,Garden flag - chalk balloons 12.5in x 18in,FBM,2.0,14.47,2.17,5.0,5.3,36.6,265.0,0,0,False,marginal
810010643629,B095XKF9RJ,Loungie bean bag chair cover - stuffed an...,FBM,1.75,13.99,2.1,5.0,5.14,36.8,293.8,0,2136666,False,marginal
070896037428,B07GD4SB3K,Halloween cookie cutter comfort grip skul...,FBM,0.05,11.6,1.74,5.0,4.81,41.5,9620.0,0,580727,False,marginal
085081866288,B00593LIQS,Gibson home 2.25qt stainless steel tea ke...,FBM,7.5,20.0,3.0,5.0,4.5,22.5,60.0,0,1481503,False,marginal
784369346039,B072W53ZJK,Multipet aromadog calm fleece dog toy w/s...,FBM,2.25,13.79,2.07,5.0,4.47,32.4,198.7,0,126406,False,marginal
846097030748,B07MHB66KL,Garden flag - home of the free 12.5in x 18in,FBM,1.5,12.75,1.91,5.0,4.34,34.0,289.2,0,0,False,marginal
810010643650,B095XKWSZ7,"Loungie stuffed animal storage bean bag, ...",FBM,1.75,12.99,1.95,5.0,4.29,33.0,245.2,0,2136666,False,marginal
752044021014,B0DN3GD2ND,T-shirt - adult -purple - m,FBM,1.0,11.99,1.8,5.0,4.19,35.0,419.1,0,3581190,True,skip
020066486440,B08WTTL75Z,Rust-oleum universal metallic spray paint...,FBM,2.0,12.99,1.95,5.0,4.04,31.1,202.1,0,211,False,marginal
053941126551,B0DYVRFYVV,"Tmnt bebop and rocksteady 12.25"" 2pc plus...",FBM,6.0,19.99,3.0,7.0,3.99,20.0,66.5,0,17232,False,marginal
082901279792,B000H5QNS6,Ace utility knife pocket pack blade dispe...,FBM,0.5,10.99,1.65,5.0,3.84,35.0,768.3,0,0,False,marginal
077874000139,B01MS90GA4,Sp marvel mystery oil original fuel & mot...,FBM,3.5,16.61,2.49,7.0,3.62,21.8,103.4,0,842321,False,marginal
042409669525,B0BHL8JYTT,Boneless mega ramp,FBM,5.0,18.37,2.76,7.0,3.61,19.7,72.3,0,1314591,False,marginal
784369525090,B0H3X249V8,Multipet pig (latex) w/witch hat (orange/...,FBM,1.8,11.99,1.8,5.0,3.39,28.3,188.4,0,86256,False,marginal
689344407463,B08VYZGGJN,"Spalding 12"" dual action air ball pump",FBM,2.5,12.69,1.9,5.0,3.29,25.9,131.5,0,72668,False,marginal
020066210144,B00KY2X0WO,Rust-oleum universal paint & primer spray...,FBM,2.0,11.99,1.8,5.0,3.19,26.6,159.6,0,211,False,marginal
020066495091,B0BY3N7D81,Rust-oleum universal metallic spray paint...,FBM,2.0,11.99,1.8,5.0,3.19,26.6,159.6,0,211,False,marginal
055086011280,B0H8CPQSDJ,Love beauty planet beloved bath bomb pine...,FBM,0.6,9.99,1.5,5.0,2.89,28.9,481.9,0,0,False,marginal
074660010099,B006SXKGTI,Sp turtle wax 26oz wax & dry,FBM,3.75,15.91,2.39,7.0,2.77,17.4,74.0,0,1448315,False,marginal
031600668048,B002YX0SOY,Kiwi high heel cushion 1 pair us,FBM,0.75,9.99,1.5,5.0,2.74,27.4,365.5,0,898653,False,marginal
879213003159,B00G5B5ETA,Bergan turbo grooming arch cat toy green ...,FBM,0.75,9.98,1.5,5.0,2.73,27.4,364.4,0,295202,False,marginal
020066486433,B08WTYNWDG,Rust-oleum universal metallic spray paint...,FBM,2.0,10.97,1.65,5.0,2.32,21.2,116.2,0,211,False,marginal
053941128678,B0BGQRV8MF,"Tmnt michelangelo junior mocch plush 6""",FBM,3.5,12.71,1.91,5.0,2.3,18.1,65.8,100,17234,False,buy
039938671082,B082LJ6FLX,"Yard sign-grad ""adventure begins""",FBM,0.1,8.59,1.29,5.0,2.2,25.6,2201.5,0,0,False,marginal
025700009238,B09DZ3MLR4,Ziploc endurables container 2cups/16oz us.,FBM,1.5,9.99,1.5,5.0,1.99,19.9,132.8,0,578261,False,marginal
9780794447182,079444718X,Barbie collector's guide 96pg,FBM,0.6,8.9,1.33,5.0,1.97,22.1,327.5,0,111547,False,marginal
