UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
309978695318,B07H9X4JVJ,Revlon ColorSilk/Hair Color/Dark Auburn #31/12/1/ct,FBM,2.3,30.53,4.58,7.0,16.65,54.5,723.9,0,911844,False,marginal
037000124450,B01IA97EHO,Secret/Solid Stick/Shower Fresh/12/1.7/oz,FBM,1.49,26.2,3.93,7.0,13.78,52.6,924.8,0,545998,False,marginal
309978695455,B01MG09QER,Revlon ColorSilk/Hair Color/Bright Auburn #45/12/1/ct,FBM,2.3,24.99,3.75,7.0,11.94,47.8,519.2,0,638815,False,marginal
816559019482,B0D66XMDMW,Pert Plus/Shampoo/2 in 1 Scalp Relief Aloe Mint/4/25.4/oz,FBM,4.8925,27.47,4.12,7.0,11.46,41.7,234.2,0,191612,False,marginal
079400499790,B0C4VRW9Q3,"Suave/Shampoo, Conditioner, Body Wash/Kids 3 in 1 Shea Butter Coconut Oil Princess Slaya Pump/4/28/oz",FBM,1.49,19.99,3.0,9.5,6.0,30.0,402.8,0,523543,False,marginal
030772064030,B0B95S8HVV,Head & Shoulders/Shampoo/Dry Scalp Care 2 in 1 WPump/4/28.2/oz,FBM,9.4475,26.14,3.92,7.0,5.77,22.1,61.1,100,404176,False,marginal
309976623498,B0039YQG8Y,Revlon ColorSilk/Hair Color/Auburn Brown #49/12/1/ct,FBM,2.3,17.49,2.62,7.0,5.57,31.8,242.0,0,8116,False,marginal
037000124429,B01IAHYIWK,Secret/Solid Stick/Powder/12/1.7/oz,FBM,1.49,12.89,1.93,5.0,4.47,34.7,299.8,0,259768,False,marginal
819156022459,B0GHP2ZBP8,Hello/Deodorant Solid/Sage+Eucallyptus/12/2.6/oz,FBM,2.6192,13.9,2.08,5.0,4.2,30.2,160.2,0,217858,False,marginal
883484311189,B008L2TRR6,Pert Plus/Shampoo/2 in 1 Anti Dandruff/4/25.4/oz,FBM,4.8925,28.75,4.31,15.5,4.04,14.1,82.7,0,531369,False,marginal
080878195299,B09XVNRZB6,Pantene/Shampoo/Classic Clean 2 in 1 WPump/4/27.7/oz,FBM,7.49,20.99,3.15,7.0,3.35,16.0,44.7,0,378574,False,marginal
030772063521,B0C3F3ZJ4J,Head & Shoulders/Shampoo/Dry Scalp Care/4/20.7/oz,FBM,7.5625,20.24,3.04,7.0,2.64,13.1,34.9,0,669311,False,marginal
030772063569,B0C8VC6ZY1,Head & Shoulders/Shampoo/Classic Clean/4/20.7/oz,FBM,7.5625,20.01,3.0,7.0,2.45,12.2,32.3,0,588486,False,marginal
030772063514,B0CDQ1NRJ6,Head & Shoulders/Shampoo/2 In 1 Green Apple/4/20.7/oz,FBM,7.5625,19.75,2.96,7.0,2.23,11.3,29.4,0,823232,False,marginal
012044063200,B0DSGGTQG6,Old Spice/Deodorant Spray/Total Body Aloe + Rain/12/3.5/oz,FBM,2.0825,10.84,1.63,5.0,2.13,19.7,102.4,300,6367,False,buy
067990500477,B001KYSA5W,Finesse/Shampoo/Normal/6/24/oz,FBM,3.355,13.62,2.04,7.0,1.22,9.0,36.4,100,71107,True,skip
309978456377,B004JK4558,Revlon ColorSilk/Hair Color/Dark Golden Brown #37/12/1/ct,FBM,2.3,9.95,1.49,5.0,1.16,11.6,50.3,0,10709,False,marginal
309978695424,B001B2QJZ6,Revlon ColorSilk/Hair Color/Medium Auburn #42/12/1/ct,FBM,2.3,9.95,1.49,5.0,1.16,11.6,50.3,0,674330,False,marginal
030772126080,B0CJBQBGC3,Secret/Spray/Whole Body Peach Vanilla/12/3.5/oz,FBM,3.135,9.99,1.5,5.0,0.36,3.6,11.4,6000,2332,False,marginal
030772063576,B0CFFYHM9Y,Head & Shoulders/Shampoo/2 In 1 Classic Clean/4/20.7/oz,FBM,7.5625,17.51,2.63,7.0,0.32,1.8,4.2,0,554598,False,marginal
309978695332,B0038TK262,Revlon ColorSilk/Hair Color/Dark Soft Brown #33/12/1/ct,FBM,2.3,8.94,1.34,5.0,0.3,3.3,13.0,0,10709,False,marginal
309977326046,B00B40O6W8,Revlon ColorSilk/Hair Color/Ultra Light Natural Blonde #4/12/1/ct,FBM,2.3,11.21,1.68,7.0,0.23,2.0,9.9,0,737950,False,marginal
080878195244,B0DHW4LTLP,Pantene/Shampoo/Daily Moisture Renewal 2 in 1 WPump/4/27.7/oz,FBM,7.49,17.1,2.56,7.0,0.05,0.3,0.6,0,265277,False,marginal
037000449836,B000PIPVT2,Crest/Pro-Health Multiprotection Mouthwash/Clean Mint/4/1.5/lt,FBM,7.5375,19.98,3.0,9.5,-0.05,-0.3,-0.7,0,351879,False,skip
309976623054,B0039404TG,Revlon ColorSilk/Hair Color/Ultra Light Ash Blonde #5/12/1/ct,FBM,2.3,8.45,1.27,5.0,-0.12,-1.4,-5.1,0,10709,False,skip
883484708903,B00I5MUW8A,Pert Plus/Shampoo/2 in 1 Classic Clean/4/25.4/oz,FBM,4.8925,16.44,2.47,9.5,-0.42,-2.5,-8.6,0,253610,False,skip
030772062807,B0B96JCQK4,Head & Shoulders/Shampoo/Classic Clean 2 in 1/6/12.5/oz,FBM,5.2383,11.52,1.73,5.0,-0.45,-3.9,-8.5,100,272602,False,skip
309978695417,B001B2S32S,Revlon Color Silk/Hair Color/Medium Brown #41/12/1/ct,FBM,2.3,7.98,1.2,5.0,-0.52,-6.5,-22.5,0,10606,False,skip
012044058961,B0CJBNFHYH,Old Spice/Deodorant Spray/Gentlemans Total Body Cucumber + Avocado/12/3.5/oz,FBM,2.0825,7.5,1.12,5.0,-0.71,-9.4,-34.0,300,6367,False,skip
816559018782,B007TXD6OS,VO5/Shampoo/Ocean Refresh Revitalizing/6/15/oz,FBM,1.4417,8.95,1.34,7.0,-0.83,-9.3,-57.9,50,294267,False,skip
030772063194,B0B95VKB8G,Head & Shoulders/Shampoo/Smooth and Silky 2 in 1/6/12.5/oz,FBM,5.2383,10.99,1.65,5.0,-0.9,-8.2,-17.1,100,108850,False,skip
309978695400,B0046VEACI,Revlon ColorSilk/Hair Color/Mahogany Brown #40/12/1/ct,FBM,2.3,7.24,1.09,5.0,-1.15,-15.8,-49.8,0,8120,False,skip
309978695509,B000OVBHUW,Revlon ColorSilk/Hair Color/Light Ash Brown #50/12/1/ct,FBM,2.3,7.0,1.05,5.0,-1.35,-19.3,-58.7,0,383812,False,skip
816559018775,B0CX23C241,VO5/Conditioner/Normal Daily Revitalizing/6/15/oz,FBM,1.4417,8.24,1.24,7.0,-1.44,-17.4,-99.7,0,396902,False,skip
816559017914,B0CX24VJXL,VO5/Shampoo/Normal Daily Revitalizing/6/15/oz,FBM,1.4417,7.39,1.11,7.0,-2.16,-29.2,-149.8,0,186310,False,skip
309978456278,B004JK6BXC,Revlon ColorSilk/Hair Color/Deep Rich Brown #27/12/1/ct,FBM,2.3,5.95,0.89,5.0,-2.24,-37.7,-97.5,0,10709,False,skip
816559019857,B0CM6NYWTT,VO5/Conditioner/Pomegranate Bliss Moisturizing/6/15/oz,FBM,1.4417,4.9,0.73,5.0,-2.28,-46.5,-157.9,50,186293,False,skip
816559019840,B0CX27YVRN,VO5/Shampoo/Pomegranate Bliss Moisturizing/6/15/oz,FBM,1.4417,7.14,1.07,7.0,-2.37,-33.2,-164.6,800,86807,False,skip
816559011431,B00EUXLMUK,VO5/Shampoo/Silky Experiences Island Coconut Moisturizing/6/15/oz,FBM,1.4417,6.88,1.03,7.0,-2.59,-37.7,-179.9,200,88284,True,skip
816559011172,B00CHL3KN4,VO5/Shampoo/Strawberries & Cream Moisturizing/6/15/oz,FBM,1.4417,6.6,0.99,7.0,-2.83,-42.9,-196.4,200,61182,False,skip
816559010984,B000052Y2X,VO5/Conditioner/Extra Body Volumizing/6/15/oz,FBM,1.4417,6.43,0.96,7.0,-2.98,-46.3,-206.4,0,71376,False,skip
816559015156,B07KYWP4Q9,VO5/Shampoo/Men 3 in 1 Fresh Energy/6/15/oz,FBM,1.4417,6.19,0.93,7.0,-3.18,-51.4,-220.6,50,46955,True,skip
816559019765,B0CW2169WJ,VO5/Shampoo/2 in 1 Moisturizing/6/15/oz,FBM,1.4417,6.0,0.9,7.0,-3.34,-55.7,-231.8,200,53894,False,skip
816559019642,B0CWS8F3SY,VO5/Conditioner/Jojoba Aloe Cleansing/6/15/oz,FBM,1.4417,5.55,0.83,7.0,-3.72,-67.1,-258.3,400,49142,True,skip
816559015149,B07KYWR8LV,VO5/Shampoo/Men 3 in 1 Ocean Surge/6/15/oz,FBM,1.4417,5.56,0.83,7.0,-3.72,-66.8,-257.7,200,46930,True,skip
816559011066,B000V9M8B4,VO5/Shampoo/Kiwi Lime Squeeze Clarifying/6/15/oz,FBM,1.4417,5.5,0.82,7.0,-3.77,-68.5,-261.3,400,27318,False,skip
067990500507,B000GCT1CU,Finesse/Conditioner/Normal/6/24/oz,FBM,3.355,7.25,1.09,7.0,-4.19,-57.8,-125.0,300,45243,True,skip
816559019789,B0CDQ4NMBX,VO5/Conditioner/Blooming Freesia Moisturizing/6/15/oz,FBM,1.4417,3.89,0.58,7.0,-5.14,-132.0,-356.2,50,104172,False,skip
816559019772,B0D1YNCZ1J,VO5/Shampoo/Blooming Freesia Moisturizing/6/15/oz,FBM,1.4417,3.76,0.56,7.0,-5.25,-139.5,-363.9,400,34914,False,skip
080878195268,B0DHWCW53K,Pantene/Shampoo/Smooth & Sleek wPump/4/27.7/oz,FBM,7.49,9.97,1.5,7.0,-6.02,-60.3,-80.3,1000,295,True,skip
080878195275,B0DHWH8TJX,Pantene/Shampoo/Volume & Body wPump/4/27.7/oz,FBM,7.49,9.96,1.49,7.0,-6.02,-60.5,-80.4,10000,295,True,skip
080878195312,B0DJF5TK4C,Pantene/Shampoo/Repair and Protect W-Pump/4/27.7/oz,FBM,7.49,9.97,1.5,7.0,-6.02,-60.3,-80.3,1000,306,True,skip
