UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
039800011367,B01IAI2V3W,ENERGIZER MAX C 2PK BATTERIES,FBA,2.5,63.12,9.47,7.98,42.67,67.6,1422.4,0,0,False,marginal
8001090965431,B07NJXZ769,OLD SPICE 250ML 3n1 CAPTAIN,FBA,2.25,47.98,7.2,7.55,30.48,63.5,1108.5,0,547267,False,marginal
019200793261,B01IAIMTAM,LYSOL 19oz DISFCT SPRY SPRNG WTRFLL,FBA,5.25,43.8,6.57,8.77,22.71,51.8,395.0,0,784572,False,marginal
062338779614,B008Y3WTJA,AIRWICK 180G FMTC RFL LVNDR CHMMLE,FBA,2.5,39.41,5.91,7.86,22.64,57.4,754.6,0,195954,False,marginal
8886467061745,B075Z8P4TD,DOVE BABY 50ct WIPES SENSITIVE,FBA,1.65,36.99,5.55,7.55,21.74,58.8,1011.2,0,31270,False,marginal
5029053550152,B01MYZR4AJ,HUGGIES 56CT REFILL WIPES ALOE,FBA,1.2,29.15,4.37,4.35,18.73,64.2,1101.6,0,0,False,marginal
8901030912658,B0BZ1VQXGK,AXE 33.8z 3n1 BLACK BDY/FCE/HAR,FBA,4.85,35.99,5.4,8.54,16.7,46.4,312.2,500,32709,False,buy
062338780481,B01IAFJ91M,AIRWICK 2CT PLUG IN F/SCENTED OIL,FBA,2.25,28.75,4.31,5.5,16.19,56.3,588.6,0,0,False,marginal
037000123538,B01LMN4YB4,OLD SPICE 18z 3n1 SH/BW/CD HE CNDTN,FBA,4.4,30.62,4.59,7.55,13.58,44.3,277.1,0,585369,False,marginal
8720181471636,B0DKF9PYWW,DOVE 720ML BW FRESH CARE,FBA,3.75,27.9,4.18,6.02,13.45,48.2,316.4,0,1126977,False,marginal
030772176924,B0FPHKTM74,NATIVE 18z BW VANILLA SANDALWOOD,FBA,5.25,25.99,3.9,3.5,12.84,49.4,223.3,0,0,False,marginal
037000663959,B08RTSYX9K,OLD SPICE 16z BW NIGHTPANTER,FBA,4.25,25.9,3.88,5.22,12.05,46.5,253.6,0,397415,False,marginal
062338034638,B0CRJVXCQH,AIRWICK 2PK OIL RFL 2X .67 WNTR WOO,FBA,3.75,20.95,3.14,4.09,9.47,45.2,222.8,0,579466,False,marginal
062338857237,B07L4YJWQ5,AIRWICK WRMR+1 OIL FRESH LINEN,FBA,3.0,18.99,2.85,3.5,9.14,48.1,261.2,0,0,False,marginal
062338804200,B06X6M7GKQ,AIRWICK 2pk OIL RFL APPLE CINNAMON,FBA,3.75,20.29,3.04,4.76,8.24,40.6,193.8,0,926784,False,marginal
062338779652,B000KIA23M,AIRWICK 180G FMTC RFL SPRKLNG CITRS,FBA,2.5,19.0,2.85,5.16,7.99,42.1,266.3,0,6080691,False,marginal
3614223413973,B07B3T1KFT,ADIDAS 13.5z BW ADIPURE PERFRMNCE,FBA,2.4,18.33,2.75,4.76,7.92,43.2,273.1,0,276651,False,marginal
019200741866,B0BMVKDS1D,LYSOL 12.5z DISNFCT SPY CRISP LINEN,FBA,3.6,22.49,3.37,7.77,7.25,32.2,176.7,0,261408,False,marginal
072140810849,B00JF2H8BI,NIVEA 16.9z BW MEN SENSITIVE,FBA,3.75,20.34,3.05,6.13,6.91,34.0,162.6,0,1401759,False,marginal
8720181471582,B0DKF8SSD1,DOVE 720ML BW PETAL SOFT,FBA,3.75,19.85,2.98,5.76,6.86,34.6,161.5,0,0,False,marginal
037000866800,B076C4Y4PT,OLD SPICE 16z BW BEARGLOVE,FBA,4.25,17.27,2.59,3.5,6.43,37.2,135.4,0,871528,False,marginal
8001841041391,B07PX848BK,PAMPERS 52CT BABY WIPE SSNTV SOFT,FBA,1.35,14.75,2.21,4.35,6.34,43.0,342.6,0,0,False,marginal
017000018744,B07SC4Y4LV,DIAL 16oz BW SPRING WATER,FBA,2.65,19.98,3.0,7.55,6.28,31.4,199.5,0,1071631,False,marginal
037000974949,B00EWO10S6,OLAY 33z BW ULT MSTRE SHEA BTR PMP,FBA,8.0,24.59,3.69,6.31,6.09,24.8,71.7,600,498,False,buy
062338020938,B0BCN41464,AIRWICK .27z OIL REFILL LINEN,FBA,0.75,14.9,2.23,5.61,5.81,39.0,464.4,0,568823,False,marginal
046500037054,B0B3ZJY6ZQ,GLADE 3.4z 2PK CANDLE SUNSHINE CTRS,FBA,5.0,18.99,2.85,5.61,5.03,26.5,91.5,0,103615,False,marginal
019200793292,B006RGHKAY,LYSOL 19oz DISFCT SPRY CRISP LINEN,FBA,5.25,22.33,3.35,8.35,4.88,21.9,84.9,0,412779,False,marginal
4005900690500,B08535CXMP,NIVEA 400ML MEN BW SENSITIVE,FBA,2.5,13.99,2.1,4.76,4.13,29.5,137.7,0,257455,False,marginal
5060120164919,B00OZMD4UC,ARGAN OIL 10z HAND & BW W/MRRCN OIL,FBA,1.75,11.99,1.8,3.91,4.03,33.6,179.2,0,330322,False,marginal
062338939476,B07G7B1YF1,AIRWICK WRMR+1 OIL LVNDR CHMMLE,FBA,3.0,13.6,2.04,4.09,3.97,29.2,113.4,0,0,False,marginal
8710447362945,B07JQYKB61,DOVE 400ML BABY LOTION RICH MSTRE,FBA,3.5,14.9,2.23,4.76,3.91,26.2,97.6,0,36421,False,marginal
062338965338,B07ZQL7PQL,AIRWICK 1.86z VIP POOP SPRY ROSY,FBA,2.5,13.22,1.98,4.35,3.89,29.4,129.6,400,42738,False,buy
030772158241,B0GJFJVLXR,LUVS 18CT SIZE 7 PLTNM PRTCT DIAPER,FBA,6.88,20.57,3.09,6.31,3.79,18.4,51.4,0,44006,False,marginal
046500053283,B0D9HLKVJ5,GLADE 6.8z CANDLE RADIANT BLOOM,FBA,3.6,14.99,2.25,5.22,3.42,22.8,83.5,0,702236,False,marginal
062338858258,B000BO9KYW,AIRWICK 2PK STICK UPS LAVENDER,FBA,0.95,9.14,1.37,3.01,3.31,36.2,228.2,0,5295,False,marginal
3616303458973,B0BDG22SG5,ADIDAS 400ML BW 3n1 ICE DIVE,FBA,2.4,12.89,1.93,4.76,3.3,25.6,113.7,50,115052,False,buy
039800011329,B01IAI050S,ENERGIZER MAX AA 4pk BATTERIES,FBA,1.65,21.43,3.21,13.03,3.04,14.2,141.2,0,0,False,marginal
062338989785,B0BML5PV3Y,AIRWICK FRMTIC+RFL FRESH WATER,FBA,7.5,19.83,2.97,5.84,3.02,15.2,37.7,50,169817,False,marginal
019200878708,B07MVKVSNQ,LYSOL 19oz DISFCT SPRY LEMON BRZE,FBA,5.25,19.25,2.89,7.63,2.98,15.5,51.9,300,53089,False,buy
030772158104,B0DN14GNGR,LUVS 32CT SIZE 3 PLTNM PRTCT DIAPER,FBA,6.88,16.19,2.43,3.5,2.88,17.8,39.0,0,0,False,marginal
037000675105,B0FD8KVC31,FEBREZE 2PK 0.25z BATHRM H BRY HULA,FBA,4.4,13.25,1.99,3.5,2.86,21.6,58.4,0,648581,False,marginal
062338034355,B0FGXVH4XH,AIRWICK 2PK OIL RFL 2X .67 PUMPKIN,FBA,3.75,12.34,1.85,3.5,2.74,22.2,64.4,0,0,False,marginal
