UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
0886466015877,B00NEINF34,CM01587,FBA,0.0833,37.08,5.56,6.02,24.91,67.2,4271.3,0,1467175,False,marginal
0857198004415,B005C55238,5 PK WOOD HANGER NON-SLIP WRAP LABEL,FBA,0.5,35.97,5.4,7.55,22.02,61.2,2202.4,0,7436357,False,marginal
0857198003272,B00404YOJA,ESPRESSO MAKER,FBA,8.0,31.07,4.66,4.76,13.15,42.3,154.7,0,0,False,marginal
0886466011435,B0058VULUU,FH01147,FBA,0.3333,18.99,2.85,6.13,9.18,48.3,1101.4,0,714027,False,marginal
0886466013118,B00ANKDSUG,PH01312,FBA,0.125,19.63,2.94,6.9,9.16,46.7,1465.7,0,1052110,False,marginal
0857198002091,B0052SW4O0,ESPRESSO MAKER COLOR GIFT BOX,FBA,1.0,18.97,2.85,6.18,8.44,44.5,563.0,0,1341806,False,marginal
0886466303424,B008TMEYQW,TK30342,FBA,0.6667,19.99,3.0,7.46,8.36,41.8,717.0,0,574566,False,marginal
0886466013101,B00ANKDSMY,HB 3PC CRYSTAL HANGER,FBA,3.0,21.53,3.23,6.48,8.32,38.6,237.7,0,3507014,False,marginal
0857198107437,B004NM7WWK,12 PAIR SHOE RACK,FBA,6.0,27.88,4.18,9.39,7.81,28.0,120.1,0,0,False,marginal
0886466451552,B084WQD5XM,WH00640,FBA,5.0,21.63,3.24,5.22,7.67,35.4,139.4,0,3708018,False,marginal
0886466019318,B00OSARXIU,CD01930,FBA,1.5,13.99,2.1,4.76,5.13,36.7,256.6,0,582490,False,marginal
0886466011428,B0058VUV6E,FH01144,FBA,0.3333,14.99,2.25,6.9,5.01,33.4,601.0,0,714390,True,skip
0886466019325,B00OSAVTQM,CD01931,FBA,2.5,16.62,2.49,6.48,4.65,28.0,154.9,0,767194,True,skip
0886466008008,B00MIRFFOY,HB 10PK CHROME HANGERS COLOR LABEL,FBA,0.2,18.4,2.76,11.46,3.48,18.9,497.1,0,0,False,marginal
0886466458643,B07MHNHKJK,KT45861,FBA,0.0833,9.1,1.36,3.91,3.24,35.6,555.8,0,1134125,True,skip
0886466450074,B01J5R8762,FH45026,FBA,4.0,17.59,2.64,7.38,3.07,17.5,68.3,0,1665618,True,skip
0886466360533,B0CFB21PF1,6PC DINNER SPOON SET CARNEGIE WINDOW GIFT BOX,FBA,0.125,5.29,0.79,2.75,1.12,21.2,179.4,0,1065106,False,marginal
0886466011497,B008TMGI1Q,CH00800,FBA,5.0,11.79,1.77,4.09,0.43,3.7,7.8,100,140379,False,marginal
0857198006402,B0052SUWTO,WH00641,FBA,5.0,14.02,2.1,6.31,0.11,0.8,1.9,0,2367664,True,skip
0886466447111,B01LY1EK81,6PC GLASS MUG SET BULK,FBA,12.0,20.28,3.04,6.02,-1.28,-6.3,-10.3,0,0,False,skip
0886466002495,B00N3IRZ2M,ESPRESSO MAKER COLOR GIFT BOX,FBA,9.0,16.49,2.47,6.9,-2.38,-14.5,-25.1,0,1946237,True,skip
0886466452399,B07QX8HGXG,20PC FLATWARE COLOR GIFT BOX,FBA,8.0,13.97,2.1,5.76,-2.39,-17.1,-28.1,0,1175319,True,skip
0886466002488,B01LZVGBFZ,ESPRESSO MAKER,FBA,8.0,12.1,1.81,4.35,-2.56,-21.2,-30.2,0,1944756,True,skip
0886466473424,B0B9HQQLML,12OZ MUGS IN PDQ QUOTES COFFEE PDQ (12),FBA,0.0833,0.0,0.3,3.5,-4.38,0.0,-751.5,0,0,False,skip
