UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
019200817004,B00BX9MFIC,Lysol Dual Action Wipes Citrus Scent 75ct 75/pt 6/cs,FBA,1.125,133.17,19.98,21.49,90.08,67.6,5543.4,0,1025028,False,marginal
074312119323,B01IAI1NG8,Nature's Bounty Ginseng Complex Supports Energy & Immune Function 75 Capsules 24/cs,FBA,0.2708,60.38,9.06,3.5,47.05,77.9,6104.3,0,1040302,False,marginal
037000204442,B00YTGDVPM,Secret Solid Deodorant Stick - Va Va Vanilla Solid Deodorant Stick 2.6 oz - 12/cs,FBA,0.375,61.04,9.16,6.29,44.72,73.3,5110.7,0,1445019,False,marginal
309978695707,B01IA9BECA,Revlon ColorSilk Permanent Beautiful Color 70 Medium Ash Blonde 140/pt 12/cs,FBA,0.2375,59.95,8.99,8.06,42.16,70.3,5716.6,0,765691,False,marginal
037000509547,B01B0ZM8WG,Tide Pods Laundry Detergent - Spring Meadow 16 Count 72/pt 8/cs,FBA,0.7188,62.98,9.45,13.72,38.59,61.3,3166.6,0,33,False,marginal
024200011345,B0BHTSFSXG,"Purex Liquid Laundry Detergent 150 fl oz Display, 20/Natural Elements Linen and Lilies, 28/Mountain",FBA,0.1771,76.69,11.5,28.43,36.08,47.0,5328.5,0,0,False,marginal
019200028455,B01IAI1WPK,"Lysol Disinfectant Spray Aerosol, Spring Waterfall, 12.5 oz 126/pt 12/cs",FBA,0.4042,54.62,8.19,9.7,35.82,65.6,3961.8,0,0,False,marginal
046500164798,B00S0NA130,"Raid Ant & Roach Killer 26, Lemon Scent, 17.5 oz 12/cs",FBA,0.3208,64.33,9.65,18.35,35.51,55.2,4326.2,0,590212,False,marginal
037000799764,B010OVIR90,"Pampers Cruisers Diapers - Size 6, 108 Count with Custom Stretch 1/cs",FBA,26.0,85.93,12.89,13.32,33.22,38.7,125.4,0,25349,False,marginal
074312516979,B0BMVNGR3Q,"Nature?s Bounty Biotin 10,000 mcg Supports Healthy Hair, Skin and Nails 120ct 24/cs",FBA,0.2708,44.99,6.75,5.22,32.25,71.7,4184.1,0,409926,False,marginal
023400155194,B00O361FN8,Soft Scrub 36 oz Cleanser w/Bleach(Commercial) Display 4/pt 84/cs,FBA,0.0417,55.86,8.38,15.68,31.26,56.0,5770.6,0,140396,False,marginal
035000463036,B087HKKNQ6,Palmolive Liquid Dish Detergent Original 28oz 80/pt 9/cs,FBA,0.2778,43.69,6.55,5.5,30.86,70.6,3967.4,0,0,False,marginal
030772135488,B0DXMJCWLJ,Tide Pods Plus Ultra Oxi 104 Count (4x26ct) 95/pt 1/cs,FBA,1.625,44.89,6.73,8.62,27.41,61.1,1290.0,0,829,False,marginal
697029101162,B07GDBNMMF,TheraBreath Fresh Breath Oral Rinse Invigorating - Icy Mint 16oz 12/cs,FBA,0.4375,41.39,6.21,7.79,26.45,63.9,2821.8,0,246422,False,marginal
022400623665,B017DU9FHS,Tresemme Mousse Bouncy Curls Coconut 10.5oz 248/pt 6/cs,FBA,0.9583,41.97,6.3,7.77,26.45,63.0,1813.5,0,633865,False,marginal
757037000533,B07KMKS8H8,Oxiclean Bathroom Cleaner Removes Soap Scum Grime & Stains Fresh Scent 32 Oz 75/pt 8/cs,FBA,0.5938,50.99,7.65,16.43,25.82,50.6,2360.4,0,740996,False,marginal
309978632009,B00EZWUAVI,"Mitchum Men Gel Anti-Perspirant & Deodorant, Unscented Gel 3.4 oz2 4/cs",FBA,0.1458,37.98,5.7,6.02,25.62,67.4,3966.7,0,451684,False,marginal
037000123453,B08531P1X9,Secret Invisible Solid Shower Fresh 2.6oz 12/cs,FBA,0.2917,37.7,5.66,5.76,25.49,67.6,3220.1,0,1389762,False,marginal
037000903918,B01KYYUXSK,"Tide Simply Clean & Fresh Liquid Laundry Detergent, Daybreak Fresh Scent, 25 oz 75/pt 6/cs",FBA,0.6417,42.9,6.43,10.19,25.13,58.6,2201.4,0,245527,False,marginal
309971185915,B00OX4SV9Q,"Mitchum Anti-Perspirant & Deodorant Roll-On, Unscented 3.4 oz 24/cs",FBA,0.1042,34.99,5.25,6.02,23.12,66.1,3826.1,0,17136,False,marginal
019200800884,B08171S4XG,"Lysol Toilet Bowl Cleaner, Lime and Rust Clinging Gel 24 Ounce 80/pt 9/cs",FBA,0.3056,39.9,5.99,11.79,21.32,53.4,2646.4,0,698635,False,marginal
041608001303,B0BQFT8GGK,Summer's Eve Baby Powder Deodorant Spray 2 Oz 24/cs,FBA,0.1271,28.6,4.29,3.5,20.18,70.6,3218.5,0,657815,False,marginal
024200092061,B07FZ76JLC,"Purex Liquid Laundry Detergent Fresh Lavender Blossom, 75 oz 45/pt 6/cs",FBA,0.875,36.95,5.54,9.86,20.17,54.6,1467.1,0,281350,False,marginal
023400008650,B00QU4SOZS,Soft Scrub All Purpose Cleanser Lemon 24 Fluid Ounces 120/pt 8/cs,FBA,0.4375,34.78,5.22,9.12,19.51,56.1,2080.6,0,7647,False,marginal
024200053659,B0CVM75FCT,"Persil Ultra Pacs Everyday Clean Laundry Detergent, Intense Fresh Scent 66 Ct 48/pt 4/cs",FBA,3.125,35.99,5.4,7.86,19.11,53.1,527.1,0,193301,False,marginal
061328801366,B011I8JV1Q,Scotties Facial Tissue Original 2-Ply 6pk 126 Each 18/pt 8/cs,FBA,0.1875,31.96,4.79,7.79,18.69,58.5,2718.3,0,216968,False,marginal
037000945505,B06XRVTF18,Olay Ultra Moisture with Shea Butter 6-Bar Soap - (3.75oz each) 22.4 oz9 0/pt 8/cs,FBA,0.9375,28.19,4.23,5.76,16.76,59.5,1166.2,0,1370256,False,marginal
665852814016,B01FRPJRKG,St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Extra Strength 25.4 oz 12/cs,FBA,0.4792,28.99,4.35,7.5,16.16,55.8,1650.6,0,546312,False,marginal
024200053505,B0CVMFMT5Q,"Persil Ultra Pacs Everyday Clean Laundry Detergent, Original 66 Ct 48/pt 4/cs",FBA,4.1875,33.5,5.03,7.86,15.93,47.5,339.8,0,181153,False,marginal
041608001990,B07ZG3HQ7Z,"Summer's Eve Island Splash Cleansing Wash For Sensitive Skin, Delicate Blossom 9 oz 12/cs",FBA,0.3042,27.99,4.2,7.29,15.7,56.1,1951.9,0,541252,False,marginal
030772120859,B0G59FD1QM,"Tide Simply Liquid Laundry Detergent - Refreshing Breeze, 42 oz 72/pt 6/cs",FBA,0.9167,27.99,4.2,7.46,14.91,53.3,1052.8,0,229850,False,marginal
037000373735,B0BPF6C76F,Tide With Bleach Alternative Liquid Laundry Detergent Original Scent 25 oz 75/pt 6/cs,FBA,0.9167,29.18,4.38,8.79,14.6,50.0,1030.3,0,0,False,marginal
030772122273,B0CQ42PJ38,Tide Ultra Oxi Liquid Laundry Detergent 105 oz 50/pt 4/cs,FBA,3.8775,32.2,4.83,8.7,14.29,44.4,326.5,0,3350,False,marginal
030772121160,B0CQ3D4VJ2,Tide Liquid Laundry Detergent 63oz Clean Breeze Brise Pure 60/pt 4/cs,FBA,3.0,30.0,4.5,7.79,14.21,47.4,406.0,50,58,False,buy
022200940214,B01IA96XYY,Speed Stick 24 Hour Protection Men's Deodorant Fresh 1.8 Oz 12/cs,FBA,0.1375,24.32,3.65,6.13,13.9,57.2,2181.1,0,1071271,False,marginal
080878194575,B0C6QVFT7Q,Pantene Pro-V Classic Clean Shampoo 23.6 oz 4/cs,FBA,1.625,24.68,3.7,6.02,12.83,52.0,603.9,0,1708761,False,marginal
037000945512,B0CPN5JLWJ,"Olay Ultra Moisture With Shea Butter & niacinamide Beauty Bar 3.75 oz, 8pk 135/pt 4/cs",FBA,2.1875,25.33,3.8,6.13,12.71,50.2,473.0,0,188526,False,marginal
022400393667,B00WADNHHI,TRESemm? Pro Solutions Anti-Breakage Shampoo 28 oz 112/pt 6/cs,FBA,0.7083,25.0,3.75,8.21,11.83,47.3,979.2,0,302799,False,marginal
