UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
071662078096,B00KOANQD4,CRAYOLA WASH CLASSIC 8CT MARKR FINE,FBA,2.25,86.88,13.03,6.75,64.35,74.1,2339.9,0,585906,False,marginal
022796900104,B00QSKVEDS,OGX 13z SHMP ARGAN OIL OF MOROCCO,FBA,4.75,63.8,9.57,5.03,43.95,68.9,837.1,0,0,False,marginal
047400695252,B0DTJM6TW2,GILLETTE VENUS INTMTE 8 REFL+1 RAZR,FBA,15.0,52.15,7.82,5.76,23.07,44.2,148.8,0,296173,False,marginal
071662086107,B00CEHAB60,CRAYOLA 10CT SUPER TIPS WSHBLE MRKS,FBA,1.4,33.02,4.95,3.66,22.51,68.2,1184.6,0,1251987,False,marginal
8710908565250,B010OVTTCY,DOVE 4PK 3.17z PINK BAR SOAP,FBA,2.92,32.99,4.95,5.76,18.86,57.2,551.5,0,439610,False,marginal
051125006804,B0BK8K1PPM,POST IT NOTE 24CT 70SHT 3x3 ASSTD,FBA,15.0,40.47,6.07,3.82,15.08,37.3,97.3,0,1064380,False,marginal
022400450711,B0FZWF62S2,TRESEMME 40z COND RICH MSTRE W/PMP,FBA,3.6,29.99,4.5,7.86,13.53,45.1,330.0,0,239094,False,marginal
071662303129,B07LHFL8K2,CRAYOLA 8CT MODELING CLAY,FBA,1.2,24.97,3.75,6.13,13.39,53.6,787.9,0,166676,False,marginal
4801010561309,B004S3SNQS,J&J 75GM BLOSSOMS BABY SOAP,FBA,0.65,24.0,3.6,6.13,13.12,54.7,1140.9,50,18349,False,buy
815214001008,B06VVQ289Y,SUNAROMA ORGNC 8z SOAP COCONUT OIL,FBA,3.5,28.42,4.26,7.3,12.86,45.2,321.4,50,68349,False,buy
037000003823,B081HXXYSF,CREST 4.6z KIDS TP CVTY PRTCT SPRKL,FBA,1.75,23.75,3.56,6.02,11.92,50.2,529.7,0,6800,False,marginal
046500216121,B00W4EZ2Z8,RAID 12z ANT & ROACH OUTDOOR FRESH,FBA,3.5,26.99,4.05,7.38,11.56,42.8,289.0,0,136416,False,marginal
037000945505,B06XRVTF18,OLAY 6PK 3.75z SOAP ULT MSTR SHEA,FBA,6.5,28.24,4.24,5.76,11.24,39.8,160.6,0,1387125,False,marginal
012044010716,B001E5E29K,OLD SPICE 6.37z CLASSIC AFTR SHVE,FBA,6.0,27.81,4.17,6.23,10.91,39.2,167.8,300,7234,False,buy
