UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
746427873949,B0CGB17VB3,"Sparkle pine cone stem 30""l",FBA,3.5,99.99,15.0,28.01,52.98,53.0,1324.5,0,10593481,False,marginal
085081455772,B0GDNKNGRW,Gibson home bow wow meow 3pc elevated pet...,FBA,4.0,45.12,6.77,3.5,30.35,67.3,674.5,0,0,False,marginal
085081455758,B0GDNP68NZ,Gibson home bow wow meow 3pc elevated pet...,FBA,4.0,41.67,6.25,3.5,27.42,65.8,609.3,0,0,False,marginal
723459010313,B07NVQHN9V,Tangle palm classic (triangle box in 14 u...,FBA,1.5,32.43,4.86,4.09,21.48,66.2,1073.8,0,608541,False,marginal
085081764126,B0059MFSFG,4pk gibson ss teaspoons ni,FBA,0.7,30.2,4.53,5.22,19.25,63.7,1604.2,0,0,False,marginal
043194162673,B01IAEGEG6,Conair jaw clips 3ct ni,FBA,0.65,24.96,3.74,3.22,16.85,67.5,1464.9,0,0,False,marginal
850014381356,B09XN51SHJ,Astv wave rack retractable clothes hanger ni,FBA,1.5,19.99,3.0,4.76,10.23,51.2,511.6,0,3811636,False,marginal
093514074858,B086XLSHKJ,Playmonster trailz intro strategy game 2 ...,FBA,0.75,19.99,3.0,5.61,10.13,50.7,810.5,0,594527,False,marginal
017000315645,B0BYJ3ZMRD,Sp schwarzkopf color boost (golden) 1oz,FBA,1.2,17.95,2.69,3.5,10.06,56.0,591.6,0,265048,False,marginal
738215549334,B0BJ36MYN9,18''x28'' set of 2 dishtowels - jolly,FBA,1.65,16.92,2.54,4.09,8.14,48.1,378.7,0,0,False,marginal
085081587183,B0DHT1TSL1,Gibson home 3pc baking pan set ni,FBA,8.5,29.5,4.42,8.99,7.09,24.0,78.7,0,462533,False,marginal
022494111093,B0CMYY4PMM,Stand up spreader knife,FBA,0.75,14.79,2.22,4.35,6.97,47.1,557.7,0,1404480,False,marginal
046500043802,B0C8B5BQ55,Glade 3-wick candle sky & sea salt 6.8oz us,FBA,2.65,14.99,2.25,3.44,6.15,41.0,195.3,0,1130306,False,marginal
810135160025,B0CXX5GM3W,Tranquilty gift kit - earth - ground. gro...,FBA,0.6,14.99,2.25,5.61,6.03,40.2,548.3,0,238380,False,marginal
810135160001,B0CXXMPS82,Tranquilty gift kit - fire - spark. burn....,FBA,0.6,14.99,2.25,5.61,6.03,40.2,548.3,0,297663,False,marginal
723459029001,B000S0TOS6,Tangle jr fuzzies (triangle box in 25 uni...,FBA,1.1,12.99,1.95,3.86,5.58,43.0,348.8,100,54145,False,buy
784369613919,B0BT25P8C5,"Multipet aviators latex dog toy  6.5""",FBA,0.65,11.99,1.8,4.05,4.99,41.6,434.0,0,273262,False,marginal
093514068925,B07R2XRH9L,Meltdown family game,FBA,1.5,14.59,2.19,5.76,4.64,31.8,232.1,0,247378,False,marginal
085081765000,B0085NYHTY,Gibson everyday stainless steel flatware ...,FBA,5.0,17.95,2.69,5.22,4.54,25.3,82.5,0,76041,False,marginal
022494879184,B0D15N3T1C,Wine bottle stopper - hot air balloon red...,FBA,1.15,12.87,1.93,4.76,4.53,35.2,274.5,0,699877,False,marginal
079400498298,B0C4VNKWYM,Suave kids 3n1 lavender 16.5oz,FBA,2.5,15.99,2.4,6.31,4.28,26.8,142.7,0,379276,False,marginal
071444495974,B071F2CTV9,"Qualatex 11"" round party balloons ast 6ct...",FBA,0.5,10.64,1.6,3.86,4.18,39.3,418.4,0,0,False,marginal
025725437146,B013LPRT5O,"Franklin 9.5"" pvc baseball glove black/wh...",FBA,5.0,19.22,2.88,6.96,3.88,20.2,70.5,0,47185,True,skip
846097032247,B07M6DCYM5,Garden flag - halloweenn greetings 12.5in...,FBA,2.0,11.48,1.72,3.44,3.82,33.3,152.7,0,0,False,marginal
076753791403,B07XTQ5GNP,Sp jumbo ice cube molds 4-2in cubes,FBA,2.25,12.74,1.91,4.35,3.73,29.3,135.6,0,1684539,False,marginal
043909099614,B0032Z7UJE,Copco eco travel coffee mug -- brown ni,FBA,2.4,13.39,2.01,4.76,3.72,27.8,128.3,50,5641,False,buy
011111053403,B0H3C5ZF2P,Dove body scrub sugar cookie 3.5oz',FBA,1.35,9.99,1.5,3.24,3.4,34.0,183.9,0,174252,False,marginal
813151010497,B0DQQVCFLP,Scrub sponge holder ni,FBA,0.6,8.95,1.34,3.24,3.27,36.5,297.0,0,637867,False,marginal
016751978611,B088ZL4JB7,Razor adult helmet satin avocado,FBA,4.0,23.99,3.6,12.64,3.25,13.6,72.3,0,474046,False,marginal
022494879078,B0D15K7J1N,Wine bottle stopper - hot air balloon green,FBA,1.15,9.56,1.43,3.24,3.24,33.8,196.1,0,699877,True,skip
022494238080,B000EZ6F4Q,Wine bottle stopper - love wine,FBA,1.15,9.12,1.37,3.01,3.09,33.9,187.4,0,2441240,False,marginal
071169394071,B00BHI2IIG,Paas marble egg decorating kit shelf tray,FBA,1.0,9.4,1.41,3.5,2.99,31.8,199.3,0,25502,False,marginal
022494187746,B004V89SCS,Wine bottle stopper - mini wine bucket,FBA,1.15,8.99,1.35,3.01,2.98,33.2,180.7,0,678310,False,marginal
076753200103,B07XTQY862,Melon baller - double head,FBA,0.75,7.99,1.2,2.58,2.96,37.1,236.9,0,780546,False,marginal
4895145424677,B08F3VQDXL,Home country 1000pc puzzle assortment.,FBA,2.5,13.02,1.95,5.22,2.85,21.9,94.9,0,20941,False,marginal
846097031745,B07MP5KGB6,Garden flag - cerulean warbles 12.5in x 18in,FBA,2.0,9.15,1.37,2.52,2.76,30.1,110.3,0,0,False,marginal
813277014720,B01BRU397C,Babyganics daily lotion chamomile verbena...,FBA,1.75,9.99,1.5,3.5,2.74,27.4,121.8,0,449840,False,marginal
071444434683,B0725QQPW8,"Helium balloon 18"" autumn blessings.",FBA,0.25,6.99,1.05,2.52,2.67,38.2,356.2,0,0,False,marginal
043194358113,B0BX6MBHJC,Conair octopus jaw clips 3ct ni,FBA,1.0,8.29,1.24,3.01,2.54,30.6,169.1,0,469285,False,marginal
085081352477,B07LF1QWF6,Oster 5pc kitchen tool set ni,FBA,6.25,17.99,2.7,6.02,2.52,14.0,37.4,0,290007,True,skip
037000880530,B07Y5XZMRG,27ct cascade complete pods - lemon scent,FBA,4.5,14.99,2.25,5.22,2.52,16.8,50.4,0,256289,False,marginal
025700009207,B09DZ4HJRB,Sp ziploc endurables small pouch 1ct 8 oz,FBA,2.25,9.99,1.5,3.24,2.5,25.0,91.0,0,603497,False,marginal
025725416745,B00TWU0CT8,Franklin metal inflating needles 3ct,FBA,0.5,6.88,1.03,2.52,2.33,33.8,232.8,0,0,False,marginal
823420919710,B07NB3DYZJ,Better homes & garden tealight candles 12...,FBA,0.6,9.9,1.49,5.18,2.14,21.6,194.1,0,0,False,marginal
194735069101,B09CGM96GX,"Disney pixar lightyear alpha class 7"" fig...",FBA,1.5,9.99,1.5,4.37,2.12,21.2,106.1,0,474638,False,marginal
195166229577,B0BDGQF247,Hasbro galaxy goldmine game,FBA,2.5,11.74,1.76,4.92,2.06,17.5,68.6,0,307613,False,marginal
194735069125,B09CGHGDN2,Disney pixar lightyear core figures assorted,FBA,1.0,7.99,1.2,3.5,1.79,22.4,119.4,0,421852,False,marginal
093514233132,B0BWLGJ382,Fashion plates: fashion faces arts and cr...,FBA,5.0,14.95,2.24,5.61,1.6,10.7,29.0,0,284405,False,marginal
071444491693,B00LEYASO4,"Helium foil balloon 18""-baby/spnish.",FBA,0.25,5.65,0.85,2.52,1.53,27.1,204.3,0,0,False,marginal
883975188412,B0D3FN6CF7,"Disney lilo & stitch 8"" plush elvis stitc...",FBA,3.0,13.5,2.02,6.48,1.49,11.1,42.7,50,244975,False,marginal
197981001109,B0F6G6XVK8,Glade automatic spray refill embers & san...,FBA,2.25,9.99,1.5,4.32,1.42,14.2,51.7,100,13384,False,marginal
043194146994,B0051M1DBW,Conair flat banana combs 3ct ni,FBA,0.65,6.56,0.98,3.24,1.19,18.1,103.1,0,290570,False,marginal
025725499076,B07HNQJ8DB,Nhl franklin multi density street hockey ...,FBA,1.75,8.59,1.29,3.91,1.14,13.3,50.7,0,3774,False,marginal
045908111922,B0CHZ4Y4PP,Farberware  11x14 ns cutting board - marb...,FBA,5.0,14.24,2.14,5.61,0.99,7.0,18.1,0,378894,False,marginal
883975188399,B0D3FMSWLR,"Disney lilo & stitch 8"" plush elvis stitc...",FBA,3.0,12.91,1.94,6.9,0.57,4.4,16.4,0,159196,False,marginal
085081873613,B009P7PG44,Gibson home 7pc ss cutlery set,FBA,5.5,13.45,2.02,5.22,0.21,1.6,3.5,0,0,True,skip
025725504213,B07G3K33MR,Franklin future champs inflatable boxing ...,FBA,7.0,16.14,2.42,6.17,0.05,0.3,0.7,0,679794,True,skip
076753118330,B000ASDYSW,Can opener in cdu,FBA,2.5,7.98,1.2,3.91,-0.13,-1.6,-4.2,0,530885,True,skip
022494111017,B0CMY8MMT5,Stand up spreader knife.,FBA,0.75,4.45,0.67,3.01,-0.48,-10.7,-38.2,0,1467832,True,skip
071169370860,B0DQLPQGCJ,Paas magic color wipes egg decorating kit...,FBA,1.0,4.99,0.75,3.24,-0.5,-10.0,-33.2,0,243756,False,skip
784369487404,B0BKH2SMSZ,"Multipet birthday present dog toy 5.5"" pink",FBA,1.8,7.65,1.15,4.76,-0.56,-7.3,-24.2,0,151313,False,skip
