UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
3014260201753,B084T62J7L,Gillette Blue II Disposable Razor 5Pk 120/cs,FBA,0.0208,83.55,12.53,3.5,67.0,80.2,12864.2,0,0,False,marginal
037000255741,B00BGOMN1S,Ivory Dishwashig liquid 24oz Classic 10/cs,FBA,0.35,52.44,7.87,16.18,27.54,52.5,3240.5,0,257925,False,marginal
030772115732,B0DPJJ31HL,Febreze Air Mist Air Freshener Spray Georgia Peach Orchard 2pk 8.8 oze ach 180/pt 3/cs,FBA,1.0667,29.0,4.35,4.76,18.32,63.2,1169.5,0,515086,False,marginal
035000141255,B00NX8MI24,Irish Spring Bar Soap 3.7oz Icy Blast 3pk (Total 11.1oz) 90/pt 18/cs,FBA,0.125,34.99,5.25,11.19,17.93,51.2,2868.2,0,283653,False,marginal
035000141163,B07L8M94ZT,Irish Spring Soap Aloe 3.7oz 3 pack 18/cs,FBA,0.125,26.16,3.92,4.76,16.85,64.4,2696.2,0,538454,False,marginal
019100110038,B00E4MKH8A,"Jergens, Soothing Aloe with Cucumber Extract & Aloe Vera Refreshing Moisturizer 10 Oz 6/cs",FBA,0.5833,28.1,4.21,6.02,16.78,59.7,1549.1,0,753796,False,marginal
037000827573,B06W9NFYFW,Ivory Bar Soap Original Scent 4pk 4 Ounces Each 80/pt 18/cs,FBA,0.1528,27.9,4.18,7.38,15.68,56.2,2402.3,0,242819,False,marginal
076171103116,B002YLLJ5S,Little Trees Wild Cherry Scent Hanging Air Freshener (6x24pack) 144/cs,FBA,0.0056,33.31,5.0,12.25,15.56,46.7,3077.1,0,0,False,marginal
037000976189,B082VFDN6X,Gain Original Ultra Dishwashing Liquid 21.6oz 68/pt 10/cs,FBA,0.275,27.99,4.2,8.37,14.65,52.3,1889.9,0,338884,False,marginal
030772207802,B0GVC2T3BS,Febreze Rainforest Touch Fabric Spray Fabric Refresher 16.9 FL oz 100/pt 6/cs,FBA,0.625,24.6,3.69,6.31,13.48,54.8,1197.8,0,417259,False,marginal
030772047712,B0DM6BYN77,Febreze Mountain Touch Fabric Spray Fabric Refresher 16.9 FL oz 100/pt 6/cs,FBA,0.625,23.5,3.52,5.61,13.24,56.3,1176.9,0,533624,False,marginal
030772101230,B0CRK5DYHB,Febreze Air Freshener Mist Romance & Desire - 8.8oz 180/pt 6/cs,FBA,0.5583,21.0,3.15,4.35,12.44,59.2,1175.6,0,0,False,marginal
047400696235,B0DSGHDYP9,Gillette Clinical Protection Power Rush Exp 12/cs,FBA,0.2458,20.98,3.15,4.71,12.38,59.0,1659.6,0,1568,False,marginal
312547701112,B0096A4JPM,"Listerine Original Antiseptic (1.5L, 2 pk.) 24/pt 4/cs",FBA,2.125,27.6,4.14,8.93,11.91,43.1,453.5,0,323322,False,marginal
037000009948,B0747YGSFS,"Gain Flings Original Scent Laundry Detergent Pacs, 42 Count 4/cs",FBA,3.125,23.85,3.58,6.13,10.52,44.1,290.1,300,668,False,buy
037000983590,B074HMXFGY,"Gain Fabric Softener Dryer Sheets, Moonlight Breeze, 105 Sheets 6/cs",FBA,0.625,18.37,2.76,4.35,10.14,55.2,901.3,0,315239,False,marginal
030772114360,B0CV3GCKSJ,Febreze Air Freshener Mist Summer Berry Picking - 8.8oz 180/pt 6/cs,FBA,0.5583,20.8,3.12,6.6,10.02,48.2,947.0,0,0,False,marginal
312547427395,B005DGQNIE,Listerine Antiseptic Mouthwash Cool Mint 1.5 Liter Bottle 2pk (4/2pks) 24/pt 4/cs,FBA,2.125,24.99,3.75,8.62,10.0,40.0,380.8,0,117192,False,marginal
037000976226,B082VH5JKQ,Gain Ultra Bleach Honey Berry Hula Dishwashing Liquid 21.6oz 68/pt 10/cs,FBA,0.275,20.99,3.15,7.3,9.77,46.5,1260.2,0,416457,False,marginal
030772064047,B0B95R5C7T,Head & Shoulders Classic Clean 2 in 1 Dandruff Shampoo & Conditioner 28.2 oz 4/cs,FBA,2.3125,21.68,3.25,6.13,9.49,43.8,337.3,50,456663,False,marginal
037000806578,B08RHCYF1F,"Febreze Light AIR Mist, Lavender 8.8 oz Each 2pk 180/pt 3/cs",FBA,1.0833,19.49,2.92,5.61,9.37,48.1,592.0,50,63715,False,buy
037000827634,B01IADXNHU,Ivory Bar Soap Aloe Scent 10pk 4 Ounces Each 76/pt 8/cs,FBA,0.8125,21.5,3.23,7.71,9.25,43.0,705.0,100,31631,False,buy
051700996759,B0CRMB13LT,Finish Powerball Automatic Dishwasher Detergent Lemon Sparkle 27ct 10.9oz 85/pt 6/cs,FBA,1.0833,17.95,2.69,4.76,8.91,49.7,563.0,0,0,False,marginal
