UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
062338020969,B0F5KVQKDV,Air Wick/Scented Oil/Apple Cinnamon Medley/16/1/ct,FBM,0.7888,0.0,0.3,5.0,-6.09,0.0,-771.9,0,369588,False,skip
197981004216,B0H6WZNN2X,Glade/Aerosol/Sea Mist & Cypress/6/7.3/oz,FBM,1.21,0.0,0.3,5.0,-6.51,0.0,-538.0,0,0,False,skip
197981004155,B0FSP8KQJ3,Glade/Aerosol/Orrchid Blossom/6/7.3/oz,FBM,1.21,0.0,0.3,5.0,-6.51,0.0,-538.0,300,206418,False,skip
197981004773,B0FSPDLNNQ,Glade/Aerosol/Hawaiian Breeze/6/7.3/oz,FBM,1.21,0.0,0.3,5.0,-6.51,0.0,-538.0,300,87266,False,skip
070881431668,B0FJSK8GGH,Renuzit/Solid/Hawaiian Sunset/12/7/oz,FBM,1.3675,0.0,0.3,5.0,-6.67,0.0,-487.6,0,162070,False,skip
037000962533,B0GY4Y3BMQ,Febreze/Air Effects/Gain Island Fresh Scent/6/8.8/oz,FBM,2.735,0.0,0.3,5.0,-8.04,0.0,-293.8,0,0,False,skip
046500029554,B0B2BLRDCY,Glade/Scented Oil Starter Kit/1 Warmer + 1 Refill Aqua Waves/5/.67/oz,FBM,3.152,0.0,0.3,5.0,-8.45,0.0,-268.1,0,0,False,skip
062338812625,B00H3R3MRQ,Air Wick/Scented Oil Twin Refill/Vanilla Passion 2pk/6/1.34/oz,FBM,3.7867,0.0,0.3,5.0,-9.09,0.0,-240.0,0,0,False,skip
062338800950,B00CYR9E4A,Air Wick/Scented Oil Twin Refill/White Lilac 2pk/6/1.34/oz,FBM,3.7867,0.0,0.3,5.0,-9.09,0.0,-240.0,0,3526968,False,skip
037000965237,B01GS1OQN6,Febreze/Car Vent Clip/Hawaiian Aloha/8/3/ct,FBM,4.1863,0.0,0.3,5.0,-9.49,0.0,-226.6,0,92,False,skip
062338025629,B09PC4JVBC,Air Wick/Scented Oil Starter Kit/1 Warmer + 2 Refill Fresh Watermelon & Berries/3/1.34/oz,FBM,4.1867,0.0,0.3,5.0,-9.49,0.0,-226.6,0,413288,False,skip
197981004728,B0FR9VTHVM,Glade/Aerosol/Cashmere Woods/6/7.3/oz,FBM,1.21,0.0,0.3,9.5,-11.01,0.0,-909.9,200,581289,False,skip
197981004292,B0FSTF686B,Glade/Aerosol/Pet Fresh/6/7.3/oz,FBM,1.21,0.0,0.3,9.5,-11.01,0.0,-909.9,0,839606,False,skip
197981004711,B0FRB3J222,Glade/Aerosol/Apple Cinnamon/6/7.3/oz,FBM,1.21,0.0,0.3,9.5,-11.01,0.0,-909.9,200,138092,False,skip
062338804200,B00PEYK1OW,Air Wick/Scented Oil Twin Refill/Apple Cinnamon Medlley 2pk/6/1.34/oz,FBM,3.7867,0.0,0.3,7.0,-11.09,0.0,-292.8,0,0,False,skip
037000780120,B07CY2S5NS,Febreze/Air Freshener Spray/Hawaiian Aloha 2pk/3/8.8/oz,FBM,5.47,0.0,0.3,7.0,-12.77,0.0,-233.5,0,0,False,skip
