UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
070896163561,B0173CR686,Halloween cookie cutter grippy bat 1 ct ni,FBA,0.05,9.99,1.5,3.01,4.93,49.4,896.6,0,980722,False,marginal
672649155092,B09X8TX65W,I put the bi in bitch small cosmetic bag,FBA,0.75,9.97,1.5,3.5,3.72,37.4,298.0,0,2537346,False,marginal
672649296474,B08GGBFQXK,Girls just want to have fund$ card case,FBA,0.5,0.0,0.3,3.01,-4.31,0.0,-431.0,0,0,False,skip
672649296467,B08GGCPY67,Add to cart card case,FBA,0.5,0.0,0.3,3.01,-4.31,0.0,-431.0,0,0,False,skip
672649163257,B0CLVMLTB9,Happy camper car coaster,FBA,0.3,0.0,0.3,3.5,-4.6,0.0,-575.0,0,0,False,skip
672649162342,B0CLVLS1HX,Proud parent car coaster,FBA,0.3,0.0,0.3,3.5,-4.6,0.0,-575.0,0,0,False,skip
672649161710,B0CLVMSBGS,Rv having fun yet? car coaster,FBA,0.3,0.0,0.3,3.5,-4.6,0.0,-575.0,0,0,False,skip
672649161611,B0CLVPC7K2,Lakin' it easy car coaster,FBA,0.3,0.0,0.3,3.5,-4.6,0.0,-575.0,0,0,False,skip
672649277800,B07V58JQRR,How do i block you? silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,3.5,-4.8,0.0,-480.0,0,1513781,False,skip
672649163295,B0CLVLV3XJ,Sleep around silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,3.5,-4.8,0.0,-480.0,0,0,False,skip
672649297051,B09X9PHSWY,Proud parent small car air freshener 2pc,FBA,0.3,0.0,0.3,3.81,-4.91,0.0,-613.8,0,0,False,skip
672649298331,B08XY7CL8Z,"Lower the latitude sign 4""x4""",FBA,0.3,0.0,0.3,3.86,-4.96,0.0,-620.0,0,0,False,skip
672649298324,B08XY6DS6G,"Don't worry beach happy sign 4""x4""",FBA,0.3,0.0,0.3,3.86,-4.96,0.0,-620.0,0,0,False,skip
672649291967,B083TPLDT8,"Let it be about love sign 4""x4""",FBA,0.3,0.0,0.3,3.86,-4.96,0.0,-620.0,0,0,False,skip
672649291929,B083TCGMZ5,"Keep smiling sign 4""x4""",FBA,0.3,0.0,0.3,3.86,-4.96,0.0,-620.0,0,0,False,skip
672649249470,B07S4D4GDC,Mississippi silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,0,False,skip
672649296542,B08GGDTMGW,Retail therapy card case,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,16202458,False,skip
672649296528,B08GGBVM7D,Livin' the scrub life card case,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,0,False,skip
672649296498,B08GGDNFR2,I got problems card case,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,10431040,False,skip
672649225283,B07H849TJ9,Mrs. compact mirror,FBA,0.5,0.0,0.3,3.86,-5.16,0.0,-516.0,0,0,False,skip
672649298478,B09X8JRMDF,"You are enough sign 4""x4""",FBA,0.3,0.0,0.3,4.09,-5.19,0.0,-648.7,0,0,False,skip
703800022806,B09XLYSPWD,South carolina car air freshener 2pc,FBA,0.5,0.0,0.3,4.36,-5.66,0.0,-566.0,0,0,False,skip
672649154934,B09X6FP7KC,Unicorn silicone wine cup 12.5oz,FBA,0.5,0.0,0.3,4.37,-5.67,0.0,-567.0,0,925876,False,skip
