UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
8717163617694,B01N9EP91J,Cif cleaner cream 750 ml Original 60/pt 14/cs,FBA,0.1786,85.82,12.87,7.17,65.1,75.9,9593.0,0,0,False,marginal
062338911120,B01IAIQKY8,Air Wick Plug in Scented Oil Refill 2 ct Wite Flowers & Melon SummerD elights Air Freshener 2x.67oz. 217/pt,FBA,0.75,73.14,10.97,7.5,53.42,73.0,4273.5,0,0,False,marginal
017000169163,B07TWNQLZV,Dial Body Wash 16oz Pamper & indulge Manuka Honey 240/pt 6/cs,FBA,0.5417,69.63,10.44,8.89,49.25,70.7,4728.2,0,0,False,marginal
022600730729,B01IA9939Q,"ARRID XX Anti-Perspirant Deodorant Ultra Clear Dry Spray, Regular 6 oz1 25/pt 12/cs",FBA,0.3542,47.38,7.11,4.45,34.97,73.8,4093.7,0,369206,False,marginal
079400017437,B01IADVK8O,Degree Deodorant Sexy Intrigue 2.6oz 252/pt 12/cs,FBA,0.2917,47.5,7.12,7.3,32.28,68.0,4077.7,0,992402,False,marginal
019045010080,B00OQJVZQY,"Ban Roll-On Antiperspirant Deodorant, Satin Breeze, 3.5-Ounce 12/cs",FBA,0.3542,44.56,6.68,6.13,30.89,69.3,3616.5,0,1388533,False,marginal
019045001743,B01IA98LRG,Ban Unscented Antiperspirant Deodorant Invisible Roll- On 3.5 oz 12/cs,FBA,0.3542,40.49,6.07,4.09,29.47,72.8,3450.3,0,1031846,False,marginal
037000324942,B01IAIA95O,"Always Ultra Thin Pads, Unscented, Size 2, 40 count 72/pt 6/cs",FBA,1.375,45.88,6.88,8.12,29.0,63.2,1546.8,0,133093,False,marginal
079400251800,B01IADW8PI,Degree Invisible Solid Sheer Powder 2.6oz 12/cs,FBA,0.2708,40.5,6.08,6.31,27.34,67.5,3547.5,0,1027689,False,marginal
037000426882,B000T9TI6O,Always Thin Pantiliners Regular Scent 20 Each (2/12pk) 24/cs,FBA,0.0729,37.92,5.69,7.71,23.95,63.2,4180.3,0,1071439,False,marginal
037000879640,B08FRPJLDP,"Always Pure Cotton with Flexfoam Pads, Size 1, Regular 14ct 135/pt 6/cs",FBA,0.9583,34.34,5.15,6.13,21.6,62.9,1481.2,0,266932,False,marginal
019045053834,B00OQJVVEK,"Ban Roll-On Antiperspirant Deodorant, Powder Fresh 3.5-Ounce 12/cs",FBA,0.3542,28.51,4.28,6.13,17.25,60.5,2019.4,50,62264,False,buy
062338780481,B01IAFJ91M,AIR WICK Scented Oil Warmer: 2 Pack 161/pt 6/cs,FBA,0.4417,27.79,4.17,5.5,17.18,61.8,1824.3,0,0,False,marginal
037000661030,B001GCU19G,"Always Maxi Unscented Pads without Wings, Regular, 48 Count 6/cs",FBA,1.225,36.03,5.4,11.85,17.05,47.3,988.4,0,896897,False,marginal
037000386018,B0GSJ7KNM8,Always Maxi Overnight Pads - Size 4 - 28ct 36/pt 6/cs,FBA,1.1417,25.99,3.9,3.5,16.95,65.2,1032.5,0,178980,False,marginal
017000024103,B07879FQVZ,Dial Bars 4oz 3pk Refresh & Renew Antibacterial Deodorant Bar Soap White Scent 216/pt 12/cs,FBA,0.2708,28.09,4.21,6.31,16.8,59.8,2179.0,0,0,False,marginal
017000169194,B07ZQPQ1PB,Dial Body Wash 21oz Pamper & Indulge Manuka & Honey Scent 288/pt 4/cs,FBA,0.9875,29.88,4.48,7.71,16.2,54.2,1089.1,0,223281,False,marginal
037000823322,B07GDVHT59,Bounce Sheet Outdoor Fresh 34 ct 125/pt 12/cs,FBA,0.2083,23.99,3.6,4.09,15.59,65.0,2201.5,0,783468,False,marginal
044600325811,B0BSHFJP3T,Clorox Paper Towel Wipes - Jasmine - 35 Count 140/pt 6/cs,FBA,0.475,28.5,4.28,7.79,15.46,54.2,1585.6,0,241946,False,marginal
023400519132,B07DD5CS9X,"Combat Max Roach Killing Bait for Large Roaches, 8 Bait Stations 60/pt 12/cs",FBA,0.375,24.56,3.68,5.22,14.78,60.2,1689.3,0,61,False,marginal
