UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
071662077266,B011POF36K,CRAYOLA CLASS CLR FINE 10PK MARKER,FBM,2.25,7.5,1.12,5.0,-0.88,-11.7,-38.9,10000,50,False,skip
011111018808,B08DRSWKY2,DOVE 16PK 3.75z SENSITIVE BAR SOAP,FBM,13.6,26.09,3.91,9.5,-0.92,-3.5,-6.8,0,414635,False,skip
4987176231543,B0CVX94B9L,ORAL-B 6PK TB SOFT CAVITY DEFENSE,FBM,1.8,6.89,1.03,5.0,-0.94,-13.7,-52.4,200,67272,False,skip
037000000532,B000ROCY4E,IVORY 3PK 3.17z ALOE GNTLE BAR SOAP,FBM,1.5,6.49,0.97,5.0,-0.98,-15.2,-65.6,50,130597,False,skip
047400670082,B0CKLZX3FY,GILLETTE 3CT 2 BLADE SIMPLY VENUS,FBM,1.2,6.01,0.9,5.0,-1.09,-18.2,-91.0,0,230551,False,skip
815214000995,B07GSGQL7S,SUNAROMA ORGNC 8z SOAP LVNDR W/SHEA,FBM,3.5,8.72,1.31,5.0,-1.09,-12.5,-31.1,0,372530,False,skip
840040101035,B07BCPMZX4,REACH 7PK ADV DESIGN TB SOFT,FBM,4.5,9.88,1.48,5.0,-1.1,-11.2,-24.5,1000,22632,False,skip
071662077099,B00275ZTI4,CRAYOLA 8CT CLASSIC MARKERS FINE,FBM,2.25,7.22,1.08,5.0,-1.11,-15.4,-49.5,100,83164,False,skip
035000444349,B01I8SW7PQ,COLGATE 4z T/P BSP FRSTY MNT GEL,FBM,1.0,5.75,0.86,5.0,-1.11,-19.3,-111.2,200,67918,False,skip
035000141163,B00538F92S,IRISH SPRING 3PK 3.7z ALOE,FBM,1.75,6.6,0.99,5.0,-1.14,-17.3,-65.1,1000,13744,False,skip
041540014102,B0CSZBK3X2,PAPERMATE 12CT FLEXGRIP ULT 1mm PEN,FBM,3.6,8.74,1.31,5.0,-1.17,-13.4,-32.5,200,31473,False,skip
8886467060854,B0BTJ11RN9,VASELINE 2.64z 3PK SOAP HLTHY BRGHT,FBM,1.5,6.19,0.93,5.0,-1.24,-20.0,-82.6,300,47692,False,skip
4987176202437,B073HC7WHW,ORAL-B 4PK TB MED W/CHRCL CVTY DFNS,FBM,1.5,6.18,0.93,5.0,-1.25,-20.2,-83.1,10000,2877,False,skip
3086127500934,B000M47DPO,BIC 5CT TWIN LADY SENSITIVE RAZAR,FBM,1.35,5.99,0.9,5.0,-1.26,-21.0,-93.2,0,181512,False,skip
047400670099,B097NMT3ZS,GILLETTE 9CT 2 BLADE SIMPLY VENUS,FBM,3.0,7.87,1.18,5.0,-1.31,-16.7,-43.7,0,371795,False,skip
046500016608,B0035H6CGQ,RAID 15oz FLYING INSECT OUTDOOR FRS,FBM,4.25,11.68,1.75,7.0,-1.32,-11.3,-31.1,300,122254,False,skip
071662040246,B00004YSXF,CRAYOLA 24ct COLORED PENCILS,FBM,3.0,7.84,1.18,5.0,-1.34,-17.0,-44.5,400,13764,False,skip
037000122203,B07XG6B99S,CREST+ 5.7z 3PK TP BSP WHTNG TARTAR,FBM,4.5,11.94,1.79,7.0,-1.35,-11.3,-30.0,0,229784,False,skip
071662077129,B0076NB8JQ,CRAYOLA 12CT BROAD LINE ASST MRKERS,FBM,2.65,7.39,1.11,5.0,-1.37,-18.5,-51.6,400,18416,False,skip
012044050491,B0BT55LL7Q,OLD SPICE 4PK 3.17z SOAP SWAGGER,FBM,3.6,8.36,1.25,5.0,-1.49,-17.9,-41.5,1000,9734,False,skip
035000444356,B07CX5KFK3,COLGATE 4z T/P REG CAVITY PROTECTN,FBM,1.0,5.28,0.79,5.0,-1.51,-28.6,-151.2,6000,5300,False,skip
3600542424738,B0942CPCR1,GARNIER 60G WHL BLND SH BAR CCNT WT,FBM,1.2,5.45,0.82,5.0,-1.57,-28.8,-130.6,200,50557,False,skip
071662000486,B00T1P6E7S,CRAYOLA CRAYONS 48 CT,FBM,2.65,9.41,1.41,7.0,-1.65,-17.6,-62.3,0,970940,False,skip
815214001022,B01N8RTS11,SUNAROMA ORGNC 8z SOAP GOATS MILK,FBM,3.5,8.0,1.2,5.0,-1.7,-21.3,-48.6,100,68000,False,skip
035000444400,B00QF427YW,COLGATE 4z T/P SPKLNG WHTE CINNMNT,FBM,1.0,4.99,0.75,5.0,-1.76,-35.2,-175.8,100,146572,False,skip
051141906676,B00QSEV18C,3M 2PK TRANSPARENT TAPE 3/4,FBM,0.84,4.79,0.72,5.0,-1.77,-36.9,-210.5,0,157082,False,skip
071662087043,B004EBK4WU,CRAYOLA 8CT PIP SQUEAK WSHBLE MRKR,FBM,1.4,5.39,0.81,5.0,-1.82,-33.7,-129.9,2000,2995,False,skip
071662078089,B005NF3R7U,CRAYOLA WASH CLASSC 8CT MARKR BROAD,FBM,2.25,6.29,0.94,5.0,-1.9,-30.3,-84.6,100,78696,False,skip
030772166574,B0FPHX3BP3,NATIVE 16.5z CD HOLIDAY GUMDROP,FBM,4.25,10.99,1.65,7.0,-1.91,-17.4,-44.9,50,82573,True,skip
071662574086,B0024IFMUO,CRAYOLA 12CT TWISTABLE COLOR PENCIL,FBM,2.5,6.52,0.98,5.0,-1.96,-30.0,-78.3,200,36049,False,skip
037000945543,B01LXJCSX7,OLAY 6PK 3.75z SOAP AGE DEFY VIT E,FBM,6.5,13.45,2.02,7.0,-2.07,-15.4,-31.8,50,214464,False,skip
023400519606,B000NNNI4E,COMBAT MAX 2.1z ROACH GEL SYRINGE,FBM,8.99,13.97,2.1,5.0,-2.12,-15.1,-23.5,0,1569851,False,skip
850025020169,B0D4641P7R,FRESH X 150CT FLOSS PICK,FBM,1.8,5.45,0.82,5.0,-2.17,-39.8,-120.4,0,499973,False,skip
8886467060861,B0BW4PX1S1,VASELINE 2.64z 3PK SOAP TTL MSTRE,FBM,1.5,5.0,0.75,5.0,-2.25,-45.0,-150.0,300,52803,False,skip
037000844259,B00A8VRRAM,OLAY 4PK 3.17z SOAP AGE DEFY VTMN E,FBM,4.25,8.0,1.2,5.0,-2.45,-30.6,-57.6,1000,7697,True,skip
3086123262270,B00XI1AUAS,BIC 4CT MISS SOLEIL 3 BLADE RAZ 3+1,FBM,3.6,6.99,1.05,5.0,-2.66,-38.0,-73.8,0,363399,False,skip
856097008579,B0G3SG31GP,PEARS 4.4z BAR SOAP YELLOW,FBM,0.85,3.5,0.53,5.0,-2.88,-82.1,-338.2,600,28806,True,skip
