UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
079400551009,B0014CT3BU,,FBM,0.27,6.49,,5.97,0.25,3.8,90.7,,39315,False,marginal
012044049952,B0B98ZMM3G,,FBM,1.31,9.98,,8.50,0.17,1.7,13.0,,32246,False,marginal
889698634137,B09QV34247,,FBM,1.00,9.56,,8.43,0.13,1.3,12.6,,146625,False,marginal
052100058061,B0F4Z5NG7G,,FBM,0.75,6.77,,6.02,0.00,0.1,0.6,,50311,False,marginal
052100035376,B01F5IB794,,FBM,0.50,6.41,,5.96,-0.05,-0.8,-10.3,,23307,False,skip
062338029276,B0BC2JTDY4,,FBM,0.34,6.00,,5.90,-0.24,-4.0,-70.4,,21079,False,skip
194735250981,B0CWHX1DQ3,,FBM,0.50,5.98,,5.90,-0.42,-7.0,-83.4,,53429,False,skip
037000956617,B01DD9UPU4,,FBM,1.12,9.00,,8.35,-0.47,-5.3,-42.2,,17277,False,skip
766878999807,B0H1SP625R,,FBM,1.80,6.99,,6.05,-0.86,-12.3,-47.7,,41511,False,skip
017000024110,B001TSLWL8,,FBM,1.88,7.97,,8.20,-2.10,-26.4,-112.0,,37621,True,skip
072613473335,B0CZTTWWXG,,FBM,0.92,0.00,,7.30,-8.22,0.0,-896.3,,149700,False,skip
037000806578,B08RHCYF1F,,FBM,1.08,0.00,,7.30,-8.38,0.0,-773.9,,84505,False,skip
062338779409,B000VPBNJQ,,FBM,1.46,0.00,,9.80,-11.26,0.0,-772.0,,6697,False,skip
033200002604,B0BBNB5N41,,FBM,2.38,0.00,,15.80,-18.18,0.0,-765.3,,777,False,skip
