UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
035000141064,B00IW9P1XW,Irish Spring Soap Bars 3.7oz 3pk Moist Blast 90/pt 18/cs,FBM,0.125,84.33,12.65,5.0,66.56,78.9,53244.4,0,0,False,marginal
3014260201753,B084T62J7L,Gillette Blue II Disposable Razor 5Pk 120/cs,FBM,0.0208,83.55,12.53,5.0,66.0,79.0,317291.8,0,0,False,marginal
037000321361,B01NC10SUT,Ivory Bar Soap Original 317oz Each 3pk Total 9.52oz 24/cs,FBM,0.1146,69.99,10.5,5.0,54.38,77.7,47449.3,0,261889,False,marginal
079400066725,B01IADYG8U,Dove Men+Care Extra Fresh 72H Men s Antiperspirant Solid Stick 2.7 oz2 38/pt 12/cs,FBM,0.3125,66.57,9.99,9.5,46.77,70.3,14967.0,0,115297,False,marginal
037000255741,B00BGOMN1S,Ivory Dishwashig liquid 24oz Classic 10/cs,FBM,0.35,52.44,7.87,15.5,28.72,54.8,8206.9,0,180882,False,marginal
030772087664,B0CCGFRFWF,Downy Infusions Refresh Birch Water Botanicals Scent Booster Beads 24 oz 80/pt 4/cs,FBM,3.125,38.98,5.85,7.0,23.01,59.0,736.3,100,79719,False,buy
037000904991,B00MHYINDI,"Febreze Car Vent Clip Air Freshener with Gain Scent, Island Fresh 1ct 0.06 fl oz 8/cs",FBM,0.2812,26.7,4.0,5.0,17.41,65.2,6192.7,0,421,False,marginal
030772091692,B0C8XFP1VS,Downy Balance Crisp Rain & Blue Eucalyptus Laundry Scent BoosterB eads 18.2 oz 120/pt 4/cs,FBM,2.4375,30.19,4.53,7.0,16.22,53.7,665.6,0,263959,False,marginal
079400593016,B084WS5GY2,Dove Anti-Perspirant Advance Clear Finish 2.6 oz 12/cs,FBM,0.3125,23.87,3.58,5.0,14.98,62.7,4792.6,50,121183,False,buy
079400507204,B001ET78K6,Dove Invisible Solid 2.6oz Powder 12/cs,FBM,0.25,25.98,3.9,7.0,14.83,57.1,5933.2,700,3767,False,buy
030772087800,B0CXMQ1DS4,Downy Light Laundry Scent Booster Beads Ocean Mist Scent 5.0oz 72/pt 12/cs,FBM,0.3958,22.99,3.45,5.0,14.15,61.5,3574.0,0,969556,False,marginal
035000141255,B00NX8MI24,Irish Spring Bar Soap 3.7oz Icy Blast 3pk (Total 11.1oz) 90/pt 18/cs,FBM,0.125,34.99,5.25,15.5,14.12,40.3,11293.2,0,798494,False,marginal
037000827573,B06W9NFYFW,Ivory Bar Soap Original Scent 4pk 4 Ounces Each 80/pt 18/cs,FBM,0.1528,27.9,4.18,9.5,14.06,50.4,9203.0,0,493903,False,marginal
030772207802,B0GVC2T3BS,Febreze Rainforest Touch Fabric Spray Fabric Refresher 16.9 FL oz 100/pt 6/cs,FBM,0.625,24.99,3.75,7.0,13.62,54.5,2178.6,0,254860,False,marginal
030772114360,B0CV3GCKSJ,Febreze Air Freshener Mist Summer Berry Picking - 8.8oz 180/pt 6/cs,FBM,0.5583,23.97,3.6,7.0,12.82,53.5,2295.6,0,0,False,marginal
