Item,SKU,UPC,Unit Cost,Case Size
GLASS PLUS Cleaner Spring Waterfall Scent Trigger 32oz 48/pt 9/cs,89331,019200893312,0.2611,9
Head & Shoulders 2-In-1 Classic Clean 330ml 324/pt 6/cs,31979,8700216319799,0.75,6
Head & Shoulders 2-In-1 Coconut 28.2 oz 148/pt 4/cs,06390,030772063903,1.9375,4
Head & Shoulders 2-In-1 Smooth & Silky 12.5 oz 255/pt 6/cs,06319,030772063194,0.7917,6
Head & Shoulders Anti-Dandruff 2-in-1 Classic Clean 600ml 6/cs,28155,4084500281554,0.9583,6
Head & Shoulders Anti-Dandruff 2-in-1 Menthol Refresh 400ml 6/cs,91167,8001090911674,0.9583,6
Head & Shoulders Anti-Dandruff 2-in-1 Menthol Refresh 600ml 210/plt 6/cs,11735,8001090911735,0.9583,6
Head & Shoulders Anti-Dandruff 2in1 Shampoo & Conditioner Citrus Fresh 600ml 6/cs,91177,8001090911773,0.9583,6
Head & Shoulders Anti-Dandruff Classic Clean Shampoo 400ml 6/cs,99016,5000174990164,0.6667,6
Head & Shoulders Anti-Dandruff Classic Clean Shampoo 600 ml 210/pt 6/cs,97745,4015600997748,0.9583,6
Head & Shoulders Anti-Dandruff Shampoo Menthol Fresh 400ml 12/cs,99028-12R,5000174990287,0.3333,12
Head & Shoulders Anti-Dandruff Shampoo Apple Fresh 1000ml 4/cs,12131G,8001841012131,1.875,4
Head & Shoulders Anti-Dandruff Shampoo Citrus Fresh 1000ml 9/cs,40985-9R,8001841409856,0.8333,9
Head & Shoulders Anti-Dandruff Shampoo Menthol Fresh 600ml 290/pt 6/cs,97793,4015600997793,0.9583,6
Head & Shoulders Classic Clean 2 in 1 Dandruff Shampoo & Conditioner 28.2 oz 4/cs,64047,030772064047,2.3125,4
Head & Shoulders Classic Clean Dandruff Shampoo - 1.7 oz 36/cs,46491,037000446491,0.0264,36
Head & Shoulders Classic Clean Dandruff Shampoo 28.2 oz 4/cs,64023,030772064023,2.3125,4
Head & Shoulders Dry Scalp Care Dandruff Shampoo with Almond Oil 28.2 Oz 148/pt 4/cs,64016,030772064016,2.3125,4
Head & Shoulders Smooth & Silky Dual Pack 2 Shampoo 12.5oz &C onditioner 10.6oz 128/pt 4/cs,06818,030772068182,1.1875,4
Hefty ECOSAVE Compostable 5-Compartment Paper Trays 12 Count 48/pt 12/cs,98751,013700987519,0.2292,12
Herbal Essences Color Me Happy Conditioner 20.2oz 224/pt 4/cs,04949,190679004949,0.75,4
"HERSHEY'S Bark Milk Chocolate Pieces with Almonds & Salted Pretzels, 6 oz 132/pt 6/cs",54983,034000454983,0.3083,6
Hershey's Kisses Cookies n Creme Candy 29.1 LBS BULK 36/pt 1/cs,95349,0003400095349,3.75,1
Huggies Elite Soft Baby wipes 56ct 104/pt 10/cs,59093,5029053590936,0.15,10
Huggies Ultra Comfort Baby Wipes 56ct 104/pt 10/cs,90950,5029053590950,0.15,10
Irish Spring Bar Soap 3.7oz Icy Blast 3pk (Total 11.1oz) 90/pt 18/cs,14125,035000141255,0.125,18
"Irish Spring Original Clean Bar Soap for Men, 20 ct 4oz Each Total 80oz 50/pt 4/cs",10149,827854001492,3.125,4
Irish Spring Soap Aloe 3.7oz 3 pack 18/cs,14116,035000141163,0.125,18
Irish Spring Soap Bars 3.7oz 3pk Moist Blast 90/pt 18/cs,14105,035000141064,0.125,18
Irish Spring Soap Origional 3 pack 18/cs,14108,035000141088,0.125,18
Ivory Bar Soap Aloe 317oz Each 3pk Total 9.52oz 120/pt 24/cs,00053,037000000532,0.0979,24
Ivory Bar Soap Aloe Scent 10pk 4 Ounces Each 76/pt 8/cs,82763,037000827634,0.8125,8
Ivory Bar Soap Aloe Scent 12 Count 3.17 oz Each 128/pt 4/cs,12669,030772126691,1.375,4
Ivory Bar Soap Original 317oz Each 2pk Total 6.3oz 84/pt 36/cs,52370,037000523703,0.0375,36
Ivory Bar Soap Original 317oz Each 3pk Total 9.52oz 24/cs,32136,037000321361,0.1146,24
Ivory Bar Soap Original Scent 12 Count 3.17 oz 144/pt 4/cs,01851,030772018514,1.4375,4
Ivory Bar Soap Original Scent 4pk 4 Ounces Each 80/pt 18/cs,82757,037000827573,0.1528,18
Ivory Dishwashig liquid 24oz Classic 10/cs,25574,037000255741,0.35,10
"Ivory Gentle Body Wash, Notes of Coconut Scent, 35 fl oz 120/pt 4/cs",01850,030772018507,1.4125,4
Ivory Gentle Exfoliating Bar Soap Notes of Warm Vanilla + Oat Milk 4pk 3.17Each 120/pt 8/cs,64976,030772164976,0.3438,8
"IVORY Gentle Exfoliating Body Wash Notes of Jojoba Scent, 27 Fl Oz 144/pt 4/cs",12715,030772127155,1.3125,4
"Jergens Age Defying Body Lotion with Vitamin A, E,& C 400 ML 105/pt 12/cs",53967,019100153967,0.3125,12
"Jergens Age Defying With Vitamins A,E,C Multi Vitamin Moisturizer 10oz 6/cs",10052,019100110052,0.4917,6
Jergens Daily Moisture Body Lotion with Silk Proteins & Citrus Extracts 400 ML105/pt 12/cs,28961,019100289611,0.3125,12
Jergens Daily Moisture With Silk Proteins & Citrus Extracts Dry Skin Moisturizer 10oz 6/cs,17554,019100175549,0.4917,6
Jergens Natual Glow Daily Moistrizer 7.5oz 5/cs,11062,019100110625,1.26,5
Jergens Original Scent with Cherry Almond Essence Dry Skin Moisturizer 10oz 6/cs,09933,019100109933,0.4917,6
"Jergens Ultra Healing Body Lotion with Vitamins C, E,& B5 400 ML 105/pt 12/cs",53905,019100153905,0.3125,12
"Jergens Ultra Healing With Vitamins C,E, & B5 Extra Dry Skin Moisturizer1 0 Oz 6/cs",09988,019100109988,0.4917,6
"Jergens, Soothing Aloe with Cucumber Extract & Aloe Vera Refreshing Moisturizer 10 Oz 6/cs",31003,019100110038,0.5833,6
Joie Collapsible Water On The Go 16oz (4/12 pk) (24/gray 24/Blue) 48/cs,60097,067742600097,0.05,48
Kit Kat Miniatures Milk Chocolate Wafer Candy 7.5oz 90/pt 8/cs,43390,034000433902,0.2375,8
Kleenex Emotions Brand Tissues 15pk 56/pt 20/cs,28620,5029053028620,0.125,20
Kleenex Pocket TIssues Natrual Fresh 8pk 10/cs,03257,5029053032573,0.185,10
Lime-A-Way Cleaner Trigger 32 oz 6/cs,87104,051700871049,0.75,6
LIME-A-WAY Liquid Trigger 22oz 100/pt. 6/cs,87103,051700871032,0.5583,6
Listerine Antiseptic Mouthwash Cool Mint 1.5 Liter Bottle 2pk (4/2pks) 24/pt 4/cs,42739,312547427395,2.125,4
Listerine Daily Mouthwash Cool Mint 500 mL 12/cs,09450,6001135009450,0.2917,12
Listerine Daily Mouthwash Fresh Burst 500 mL 12/cs,09498,6001135009498,0.2917,12
"Listerine Original Antiseptic (1.5L, 2 pk.) 24/pt 4/cs",70111,312547701112,2.125,4
Little Trees Wild Cherry Scent Hanging Air Freshener (6x24pack) 144/cs,10311,076171103116,0.0056,144
"Luvs Baby Diapers Up To 12 Hours Of Protection Day & Night, Size 7, 18 Count 48/pt 4/cs",13107,030772131077,1.625,4
Luvs Diapers Size 3 198 Count 30/pt 1/cs,79597,037000795971,29.0,1
Luvs Diapers Size 4 29 Count 40/pt 4/cs,87073,037000870739,1.875,4
Luvs Overnights Diapers Size 5 64 Count 64/pt 1/cs,10234,030772102343,19.5,1
"Luvs Platinum Protection With Bluey Triple Leakguard Diapers, Size 3, 32 ct 30/pt 4/cs",58104,030772158104,1.9625,4
"Luvs Platinum Protection With Bluey Triple Leakguard Diapers, Size 4, 28 ct 40/pt 4/cs",15823,030772158234,1.9625,4
"Luvs Platinum Protection With Bluey Triple Leakguard Diapers, Size 5, 24 ct 50/pt 4/cs",15822,030772158227,2.0625,4
